# Flight Simulation Results - CJ Flatwing
# Route: KSZT to KSAN
# Initial Fuel: 3440 lb
# Payload: 0 lb
# Cruise Altitude: 41000 ft
# Winds/Temps Source: No Wind
# Approach VAPP: 114.6 kts
# Approach VREF: 88.7 kts
# Generated: 2025-11-06 13:59:25
# Original Data Points: 2014
# Sampled Data Points (5-sec intervals): 2014
# Time Range: 0 - 10065 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Segment,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
1630,5,36489,124.3,304,169,590,1077,777,9267,2767,776,0.53,3.2,,
1635,5,36538,124.7,304,168,588,1074,776,9266,2766,774,0.53,3.2,,
1640,5,36587,125.2,304,168,585,1072,775,9265,2765,773,0.53,3.2,,
1645,5,36636,125.6,304,168,583,1070,774,9264,2764,771,0.53,3.2,,
1650,5,36684,126.0,304,168,581,1068,773,9263,2763,769,0.53,3.2,,
1655,5,36733,126.4,304,168,578,1066,772,9262,2762,768,0.53,3.2,,
1660,5,36781,126.8,304,167,576,1063,771,9261,2761,766,0.53,3.2,,
1665,5,36829,127.3,304,167,574,1061,770,9260,2760,765,0.53,3.1,,
1670,5,36876,127.7,304,167,571,1059,769,9259,2759,763,0.53,3.1,,
1675,5,36924,128.1,304,167,569,1057,768,9258,2758,762,0.53,3.1,,
1680,5,36971,128.5,304,167,567,1055,767,9256,2756,760,0.53,3.1,,
1685,5,37018,129.0,304,166,564,1053,766,9255,2755,758,0.53,3.1,,
1690,5,37065,129.4,304,166,562,1050,765,9254,2754,757,0.53,3.1,,
1695,5,37112,129.8,304,166,560,1048,764,9253,2753,755,0.53,3.1,,
1700,5,37158,130.2,304,166,557,1046,764,9252,2752,754,0.53,3.1,,
1705,5,37205,130.6,304,166,555,1044,763,9251,2751,752,0.53,3.0,,
1710,5,37251,131.1,304,166,553,1042,762,9250,2750,751,0.53,3.0,,
1715,5,37297,131.5,304,165,550,1040,761,9249,2749,749,0.53,3.0,,
1720,5,37342,131.9,304,165,548,1038,760,9248,2748,748,0.53,3.0,,
1725,5,37388,132.3,304,165,546,1036,759,9247,2747,746,0.53,3.0,,
1730,5,37433,132.8,304,165,543,1034,758,9246,2746,745,0.53,3.0,,
1735,5,37479,133.2,304,165,541,1032,757,9245,2745,743,0.53,3.0,,
1740,5,37524,133.6,304,164,539,1030,757,9244,2744,742,0.53,3.0,,
1745,5,37568,134.0,304,164,536,1028,756,9243,2743,740,0.53,2.9,,
1750,5,37613,134.4,304,164,534,1026,755,9242,2742,739,0.53,2.9,,
1755,5,37657,134.9,304,164,532,1024,754,9241,2741,738,0.53,2.9,,
1760,5,37701,135.3,304,164,530,1022,753,9240,2740,736,0.53,2.9,,
1765,5,37746,135.7,304,164,527,1020,752,9239,2739,735,0.53,2.9,,
1770,5,37789,136.1,304,163,525,1018,752,9238,2738,733,0.53,2.9,,
1775,5,37833,136.6,304,163,523,1016,751,9237,2737,732,0.53,2.9,,
1780,5,37876,137.0,304,163,520,1014,750,9236,2736,730,0.53,2.9,,
1785,5,37920,137.4,304,163,518,1012,749,9235,2735,729,0.53,2.8,,
1790,5,37963,137.8,304,163,516,1010,748,9234,2734,728,0.53,2.8,,
1795,5,38006,138.2,304,163,514,1008,748,9233,2733,726,0.53,2.8,,
1800,5,38048,138.7,304,162,511,1006,747,9232,2732,725,0.53,2.8,,
1805,5,38091,139.1,304,162,509,1004,746,9231,2731,723,0.53,2.8,,
1810,5,38133,139.5,304,162,507,1002,745,9230,2730,722,0.53,2.8,,
1815,5,38175,139.9,304,162,505,1000,745,9229,2729,721,0.53,2.8,,
1820,5,38217,140.4,304,162,502,998,744,9228,2728,719,0.53,2.8,,
1825,5,38259,140.8,304,162,500,996,743,9227,2727,718,0.53,2.7,,
1830,5,38301,141.2,304,161,498,994,742,9226,2726,716,0.53,2.7,,
1835,5,38342,141.6,304,161,496,992,742,9225,2725,715,0.53,2.7,,
1840,5,38383,142.0,304,161,494,991,741,9224,2724,714,0.53,2.7,,
1845,5,38424,142.5,304,161,491,989,740,9223,2723,712,0.53,2.7,,
1850,5,38465,142.9,304,161,489,987,740,9222,2722,711,0.53,2.7,,
1855,5,38506,143.3,304,161,487,985,739,9221,2721,710,0.53,2.7,,
1860,5,38546,143.7,304,161,485,983,738,9220,2720,708,0.53,2.7,,
1865,5,38586,144.2,304,160,483,981,738,9219,2719,707,0.53,2.6,,
1870,5,38627,144.6,304,160,480,980,737,9218,2718,706,0.53,2.6,,
1875,5,38666,145.0,304,160,478,978,736,9217,2717,705,0.53,2.6,,
1880,5,38706,145.4,304,160,476,976,735,9216,2716,703,0.53,2.6,,
1885,5,38746,145.8,304,160,474,974,735,9215,2715,702,0.53,2.6,,
1890,5,38785,146.3,304,160,472,972,734,9214,2714,701,0.53,2.6,,
1895,5,38824,146.7,304,159,470,971,734,9213,2713,699,0.53,2.6,,
1900,5,38863,147.1,304,159,467,969,733,9212,2712,698,0.53,2.6,,
1905,5,38902,147.5,304,159,465,967,732,9211,2711,697,0.53,2.6,,
1910,5,38941,148.0,304,159,463,965,732,9210,2710,696,0.53,2.5,,
1915,5,38979,148.4,304,159,461,964,731,9209,2709,694,0.53,2.5,,
1920,5,39018,148.8,304,159,459,962,730,9208,2708,693,0.53,2.5,,
1925,5,39056,149.2,304,159,457,960,730,9207,2707,692,0.53,2.5,,
1930,5,39094,149.6,304,158,455,959,729,9206,2706,691,0.53,2.5,,
1935,5,39131,150.1,304,158,452,957,728,9205,2705,689,0.53,2.5,,
1940,5,39169,150.5,304,158,450,955,728,9204,2704,688,0.53,2.5,,
1945,5,39207,150.9,304,158,448,953,727,9203,2703,687,0.53,2.5,,
1950,5,39244,151.3,304,158,446,952,727,9202,2702,686,0.53,2.4,,
1955,5,39281,151.8,304,158,444,950,726,9201,2701,685,0.53,2.4,,
1960,5,39318,152.2,304,158,442,948,725,9201,2701,683,0.53,2.4,,
1965,5,39354,152.6,304,157,440,947,725,9200,2700,682,0.53,2.4,,
1970,5,39391,153.0,304,157,438,945,724,9199,2699,681,0.53,2.4,,
1975,5,39427,153.4,304,157,436,943,724,9198,2698,680,0.53,2.4,,
1980,5,39464,153.9,304,157,434,942,723,9197,2697,679,0.53,2.4,,
1985,5,39500,154.3,304,157,432,940,723,9196,2696,677,0.53,2.4,,
1990,5,39536,154.7,304,157,430,939,722,9195,2695,676,0.53,2.4,,
1995,5,39571,155.1,304,157,428,937,721,9194,2694,675,0.53,2.3,,
2000,5,39607,155.6,304,157,426,935,721,9193,2693,674,0.53,2.3,,
2005,5,39642,156.0,304,156,424,934,720,9192,2692,673,0.53,2.3,,
2010,5,39677,156.4,304,156,422,932,720,9191,2691,672,0.53,2.3,,
2015,5,39712,156.8,304,156,420,931,719,9190,2690,671,0.53,2.3,,
2020,5,39747,157.2,304,156,418,929,719,9189,2689,669,0.53,2.3,,
2025,5,39782,157.7,304,156,416,928,718,9188,2688,668,0.53,2.3,,
2030,5,39816,158.1,304,156,414,926,718,9187,2687,667,0.53,2.3,,
2035,5,39851,158.5,304,156,412,924,717,9186,2686,666,0.53,2.3,,
2040,5,39885,158.9,304,156,410,923,717,9186,2686,665,0.53,2.2,,
2045,5,39919,159.4,304,155,408,921,716,9185,2685,664,0.53,2.2,,
2050,5,39953,159.8,304,155,406,920,716,9184,2684,663,0.53,2.2,,
2055,5,39987,160.2,304,155,404,918,715,9183,2683,662,0.53,2.2,,
2060,5,40020,160.6,304,155,402,917,715,9182,2682,661,0.53,2.2,,
2065,5,40054,161.0,304,155,400,915,714,9181,2681,659,0.53,2.2,,
2070,5,40087,161.5,304,155,398,914,714,9180,2680,658,0.53,2.2,,
2075,5,40120,161.9,304,155,396,912,713,9179,2679,657,0.53,2.2,,
2080,5,40153,162.3,304,155,394,911,713,9178,2678,656,0.53,2.2,,
2085,5,40185,162.7,304,154,392,909,712,9177,2677,655,0.53,2.1,,
2090,5,40218,163.1,304,154,390,908,712,9176,2676,654,0.53,2.1,,
2095,5,40250,163.6,304,154,388,906,711,9176,2676,653,0.53,2.1,,
2100,5,40283,164.0,304,154,386,905,711,9175,2675,652,0.53,2.1,,
2105,5,40315,164.4,304,154,384,904,710,9174,2674,651,0.53,2.1,,
2110,5,40347,164.8,304,154,383,902,710,9173,2673,650,0.53,2.1,,
2115,5,40378,165.3,304,154,381,901,709,9172,2672,649,0.53,2.1,,
2120,5,40410,165.7,304,154,379,899,709,9171,2671,648,0.53,2.1,,
2125,5,40442,166.1,304,153,377,898,708,9170,2670,647,0.53,2.1,,
2130,5,40473,166.5,304,153,375,897,708,9169,2669,646,0.53,2.1,,
2135,5,40504,166.9,304,153,373,895,708,9168,2668,645,0.53,2.0,,
2140,5,40535,167.4,304,153,371,894,707,9167,2667,644,0.53,2.0,,
2145,5,40566,167.8,304,153,370,892,707,9167,2667,643,0.53,2.0,,
2150,5,40597,168.2,304,153,368,891,706,9166,2666,642,0.53,2.0,,
2155,5,40627,168.6,304,153,366,890,706,9165,2665,641,0.53,2.0,,
2160,5,40658,169.1,304,153,364,888,705,9164,2664,640,0.53,2.0,,
2165,5,40688,169.5,304,153,362,887,705,9163,2663,639,0.53,2.0,,
2170,5,40718,169.9,304,152,360,886,705,9162,2662,638,0.53,2.0,,
2175,5,40748,170.3,304,152,359,884,704,9161,2661,637,0.53,2.0,,
2180,5,40778,170.7,304,152,357,883,704,9160,2660,636,0.53,2.0,,
2185,5,40807,171.2,304,152,355,882,703,9159,2659,635,0.53,1.9,,
2190,5,40837,171.6,304,152,353,880,703,9159,2659,634,0.53,1.9,,
2195,5,40866,172.0,304,152,351,879,702,9158,2658,633,0.53,1.9,,
2200,5,40895,172.4,304,152,350,878,702,9157,2657,632,0.53,1.9,,
2205,5,40924,172.9,304,152,348,876,702,9156,2656,631,0.53,1.9,,
2210,5,40953,173.3,304,152,346,875,701,9155,2655,630,0.53,1.9,,
2215,5,40982,173.7,304,152,344,874,701,9154,2654,629,0.53,1.9,,
2220,6,41011,174.1,304,151,343,872,700,9153,2653,629,0.53,1.9,,
2225,6,41039,174.6,306,152,344,872,700,9152,2652,628,0.533,1.9,,
2230,6,41067,175.0,308,153,337,871,704,9152,2652,627,0.536,1.8,,
2235,6,41095,175.4,309,154,329,869,707,9151,2651,626,0.539,1.8,,
2240,6,41122,175.8,311,155,322,868,710,9150,2650,625,0.542,1.7,,
2245,6,41148,176.3,312,155,314,866,713,9149,2649,624,0.545,1.7,,
2250,6,41173,176.7,314,156,307,865,716,9148,2648,623,0.547,1.6,,
2255,6,41198,177.1,315,157,299,863,719,9147,2647,622,0.55,1.6,,
2260,6,41223,177.6,317,158,292,862,722,9146,2646,621,0.553,1.5,,
2265,6,41246,178.0,318,158,285,861,725,9145,2645,620,0.555,1.5,,
2270,6,41270,178.5,320,159,278,860,727,9145,2645,619,0.558,1.4,,
2275,6,41292,178.9,321,159,270,858,730,9144,2644,618,0.56,1.4,,
2280,6,41314,179.4,322,160,263,857,733,9143,2643,617,0.562,1.4,,
2285,6,41335,179.8,324,161,256,856,735,9142,2642,616,0.564,1.3,,
2290,6,41356,180.3,325,161,250,855,738,9141,2641,616,0.566,1.3,,
2295,6,41376,180.7,326,162,243,854,741,9140,2640,615,0.569,1.2,,
2300,6,41396,181.2,327,162,236,853,743,9139,2639,614,0.571,1.2,,
2305,6,41415,181.6,328,163,230,852,745,9139,2639,613,0.572,1.2,,
2310,6,41434,182.1,329,163,224,851,748,9138,2638,613,0.574,1.1,,
2315,6,41452,182.5,330,164,217,850,750,9137,2637,612,0.576,1.1,,
2320,6,41470,183.0,331,164,211,849,752,9136,2636,612,0.578,1.1,,
2325,6,41487,183.5,332,165,205,848,754,9135,2635,611,0.58,1.0,,
2330,6,41503,183.9,333,165,200,848,756,9134,2634,610,0.581,1.0,,
2335,6,41520,184.4,334,166,194,847,758,9134,2634,610,0.583,1.0,,
2340,6,41535,184.9,335,166,188,846,760,9133,2633,609,0.584,0.9,,
2345,6,41551,185.3,336,166,183,845,762,9132,2632,609,0.586,0.9,,
2350,6,41565,185.8,337,167,178,845,764,9131,2631,608,0.587,0.9,,
2355,6,41580,186.3,338,167,173,844,766,9130,2630,608,0.589,0.9,,
2360,6,41594,186.7,339,167,168,843,768,9129,2629,607,0.59,0.8,,
2365,6,41607,187.2,339,168,163,843,770,9128,2628,607,0.592,0.8,,
2370,6,41620,187.7,340,168,158,842,771,9128,2628,606,0.593,0.8,,
2375,6,41633,188.2,341,168,153,841,773,9127,2627,606,0.594,0.7,,
2380,6,41646,188.6,341,169,149,841,774,9126,2626,605,0.595,0.7,,
2385,6,41658,189.1,342,169,144,840,776,9125,2625,605,0.596,0.7,,
2390,6,41669,189.6,343,169,140,840,777,9124,2624,604,0.598,0.7,,
2395,6,41681,190.1,343,170,136,839,779,9123,2623,604,0.599,0.7,,
2400,6,41692,190.5,344,170,132,839,780,9123,2623,604,0.6,0.6,,
2405,6,41702,191.0,345,170,128,838,782,9122,2622,603,0.601,0.6,,
2410,6,41713,191.5,345,170,124,838,783,9121,2621,603,0.602,0.6,,
2415,6,41723,192.0,346,171,120,837,784,9120,2620,603,0.603,0.6,,
2420,6,41732,192.5,346,171,116,837,785,9119,2619,602,0.604,0.6,,
2425,6,41742,192.9,347,171,113,836,787,9118,2618,602,0.605,0.5,,
2430,6,41751,193.4,347,171,109,836,788,9118,2618,602,0.605,0.5,,
2435,6,41760,193.9,348,172,106,835,789,9117,2617,601,0.606,0.5,,
2440,6,41768,194.4,348,172,103,835,790,9116,2616,601,0.607,0.5,,
2445,6,41777,194.9,349,172,100,835,791,9115,2615,601,0.608,0.5,,
2450,6,41785,195.4,349,172,97,834,792,9114,2614,601,0.609,0.5,,
2455,6,41792,195.8,350,172,94,834,793,9113,2613,600,0.609,0.4,,
2460,6,41800,196.3,350,173,91,833,794,9113,2613,600,0.61,0.4,,
2465,6,41807,196.8,350,173,88,833,795,9112,2612,600,0.611,0.4,,
2470,6,41814,197.3,351,173,85,833,796,9111,2611,600,0.612,0.4,,
2475,6,41821,197.8,351,173,83,833,797,9110,2610,599,0.612,0.4,,
2480,6,41828,198.3,351,173,80,832,798,9109,2609,599,0.613,0.4,,
2485,6,41834,198.8,352,173,78,832,798,9108,2608,599,0.613,0.4,,
2490,6,41841,199.3,352,174,75,832,799,9108,2608,599,0.614,0.4,,
2495,6,41847,199.7,352,174,73,831,800,9107,2607,599,0.615,0.3,,
2500,6,41853,200.2,353,174,71,831,801,9106,2606,598,0.615,0.3,,
2505,6,41858,200.7,353,174,68,831,801,9105,2605,598,0.616,0.3,,
2510,6,41864,201.2,353,174,66,831,802,9104,2604,598,0.616,0.3,,
2515,6,41869,201.7,354,174,64,830,803,9103,2603,598,0.617,0.3,,
2520,6,41874,202.2,354,174,62,830,804,9103,2603,598,0.617,0.3,,
2525,6,41879,202.7,354,175,60,830,804,9102,2602,598,0.618,0.3,,
2530,6,41884,203.2,355,175,58,830,805,9101,2601,597,0.618,0.3,,
2535,6,41889,203.7,355,175,56,829,805,9100,2600,597,0.619,0.3,,
2540,6,41893,204.2,355,175,55,829,806,9099,2599,597,0.619,0.3,,
2545,6,41898,204.7,355,175,53,829,806,9098,2598,597,0.619,0.2,,
2550,6,41902,205.2,355,175,51,829,807,9098,2598,597,0.62,0.2,,
2555,6,41906,205.6,356,175,50,829,808,9097,2597,597,0.62,0.2,,
2560,6,41910,206.1,356,175,48,829,808,9096,2596,597,0.621,0.2,,
2565,6,41914,206.6,356,175,47,828,809,9095,2595,596,0.621,0.2,,
2570,6,41918,207.1,356,176,45,828,809,9094,2594,596,0.621,0.2,,
2575,6,41922,207.6,357,176,44,828,809,9093,2593,596,0.622,0.2,,
2580,6,41925,208.1,357,176,42,828,810,9093,2593,596,0.622,0.2,,
2585,6,41929,208.6,357,176,41,828,810,9092,2592,596,0.622,0.2,,
2590,6,41932,209.1,357,176,40,828,811,9091,2591,596,0.623,0.2,,
2595,6,41935,209.6,357,176,39,827,811,9090,2590,596,0.623,0.2,,
2600,6,41938,210.1,357,176,37,827,811,9089,2589,596,0.623,0.2,,
2605,6,41941,210.6,358,176,36,827,812,9089,2589,596,0.623,0.2,,
2610,6,41944,211.1,358,176,35,827,812,9088,2588,595,0.624,0.2,,
2615,6,41947,211.6,358,176,34,827,813,9087,2587,595,0.624,0.2,,
2620,6,41950,212.1,358,176,33,827,813,9086,2586,595,0.624,0.2,,
2625,6,41952,212.6,358,176,32,827,813,9085,2585,595,0.624,0.1,,
2630,6,41955,213.1,358,176,31,827,814,9084,2584,595,0.625,0.1,,
2635,6,41957,213.6,358,176,30,826,814,9084,2584,595,0.625,0.1,,
2640,6,41960,214.1,359,177,29,826,814,9083,2583,595,0.625,0.1,,
2645,6,41962,214.6,359,177,28,826,814,9082,2582,595,0.625,0.1,,
2650,6,41964,215.1,359,177,27,826,815,9081,2581,595,0.626,0.1,,
2655,6,41967,215.6,359,177,26,826,815,9080,2580,595,0.626,0.1,,
2660,6,41969,216.1,359,177,26,826,815,9079,2579,595,0.626,0.1,,
2665,6,41971,216.6,359,177,25,826,815,9079,2579,595,0.626,0.1,,
2670,6,41973,217.1,359,177,24,826,816,9078,2578,595,0.626,0.1,,
2675,6,41975,217.6,359,177,23,826,816,9077,2577,595,0.627,0.1,,
2680,6,41977,218.1,359,177,23,826,816,9076,2576,594,0.627,0.1,,
2685,6,41979,218.6,360,177,22,826,816,9075,2575,594,0.627,0.1,,
2690,6,41980,219.1,360,177,21,825,817,9074,2574,594,0.627,0.1,,
2695,6,41982,219.6,360,177,21,825,817,9074,2574,594,0.627,0.1,,
2700,6,41984,220.1,360,177,20,825,817,9073,2573,594,0.627,0.1,,
2705,6,41985,220.6,360,177,19,825,817,9072,2572,594,0.628,0.1,,
2710,6,41987,221.1,360,177,19,825,817,9071,2571,594,0.628,0.1,,
2715,6,41988,221.6,360,177,18,825,817,9070,2570,594,0.628,0.1,,
2720,6,41990,222.1,360,177,18,825,818,9070,2570,594,0.628,0.1,,
2725,6,41991,222.6,360,177,17,825,818,9069,2569,594,0.628,0.1,,
2730,6,41993,223.1,360,177,17,825,818,9068,2568,594,0.628,0.1,,
2735,6,41994,223.6,360,177,16,825,818,9067,2567,594,0.628,0.1,,
2740,6,41995,224.1,360,177,16,825,818,9066,2566,594,0.628,0.1,,
2745,6,41997,224.6,361,177,15,825,818,9065,2565,594,0.629,0.1,,
2750,6,41998,225.1,361,177,15,825,819,9065,2565,594,0.629,0.1,,
2755,6,41999,225.6,361,177,14,825,819,9064,2564,594,0.629,0.1,,
2760,6,42000,226.1,361,177,14,825,819,9063,2563,594,0.629,0.1,,
2765,6,42001,226.6,361,178,14,825,819,9062,2562,594,0.629,0.1,,
2770,6,42002,227.1,361,178,13,825,819,9061,2561,594,0.629,0.1,,
2775,6,42004,227.6,361,178,13,824,819,9060,2560,594,0.629,0.1,,
2780,6,42005,228.1,361,178,12,824,819,9060,2560,594,0.629,0.1,,
2785,6,42006,228.6,361,178,12,824,819,9059,2559,594,0.629,0.1,,
2790,6,42007,229.1,361,178,12,824,819,9058,2558,594,0.629,0.1,,
2795,6,42008,229.6,361,178,11,824,820,9057,2557,594,0.63,0.1,,
2800,6,42008,230.1,361,178,11,824,820,9056,2556,593,0.63,0.1,,
2805,6,42009,230.6,361,178,11,824,820,9055,2555,593,0.63,0.1,,
2810,6,42010,231.1,361,178,11,824,820,9055,2555,593,0.63,0.0,,
2815,6,42011,231.6,361,178,10,824,820,9054,2554,593,0.63,0.0,,
2820,6,42012,232.1,361,178,10,824,820,9053,2553,593,0.63,0.0,,
2825,6,42013,232.6,361,178,10,824,820,9052,2552,593,0.63,0.0,,
2830,6,42014,233.1,361,178,9,824,820,9051,2551,593,0.63,0.0,,
2835,6,42014,233.6,361,178,9,824,820,9051,2551,593,0.63,0.0,,
2840,6,42015,234.1,361,178,9,824,820,9050,2550,593,0.63,0.0,,
2845,6,42016,234.6,362,178,9,824,820,9049,2549,593,0.63,0.0,,
2850,6,42017,235.1,362,178,9,824,820,9048,2548,593,0.63,0.0,,
2855,6,42017,235.6,362,178,8,824,820,9047,2547,593,0.63,0.0,,
2860,6,42018,236.1,362,178,8,824,820,9046,2546,593,0.631,0.0,,
2865,6,42019,236.6,362,178,8,824,821,9046,2546,593,0.631,0.0,,
2870,6,42019,237.1,362,178,8,824,821,9045,2545,593,0.631,0.0,,
2875,6,42020,237.6,362,178,8,824,821,9044,2544,593,0.631,0.0,,
2880,6,42020,238.1,362,178,7,824,821,9043,2543,593,0.631,0.0,,
2885,6,42021,238.6,362,178,7,824,821,9042,2542,593,0.631,0.0,,
2890,6,42022,239.1,362,178,7,824,821,9041,2541,593,0.631,0.0,,
2895,6,42022,239.6,362,178,7,824,821,9041,2541,593,0.631,0.0,,
2900,6,42023,240.1,362,178,7,824,821,9040,2540,593,0.631,0.0,,
2905,6,42023,240.6,362,178,7,824,821,9039,2539,593,0.631,0.0,,
2910,6,42024,241.1,362,178,6,824,821,9038,2538,593,0.631,0.0,,
2915,6,42024,241.6,362,178,6,824,821,9037,2537,593,0.631,0.0,,
2920,6,42025,242.1,362,178,6,824,821,9037,2537,593,0.631,0.0,,
2925,6,42025,242.6,362,178,6,824,821,9036,2536,593,0.631,0.0,,
2930,6,42026,243.1,362,178,6,824,821,9035,2535,593,0.631,0.0,,
2935,6,42026,243.7,362,178,6,824,821,9034,2534,593,0.631,0.0,,
2940,6,42027,244.2,362,178,6,824,821,9033,2533,593,0.631,0.0,,
2945,6,42027,244.7,362,178,5,823,821,9032,2532,593,0.631,0.0,,
2950,6,42028,245.2,362,178,5,823,821,9032,2532,593,0.631,0.0,,
2955,6,42028,245.7,362,178,5,823,821,9031,2531,593,0.631,0.0,,
2960,6,42029,246.2,362,178,5,823,821,9030,2530,593,0.632,0.0,,
2965,6,42029,246.7,362,178,5,823,821,9029,2529,593,0.632,0.0,,
2970,6,42029,247.2,362,178,5,823,821,9028,2528,593,0.632,0.0,,
2975,6,42030,247.7,362,178,5,823,821,9027,2527,593,0.632,0.0,,
2980,6,42030,248.2,362,178,5,823,821,9027,2527,593,0.632,0.0,,
2985,6,42031,248.7,362,178,5,823,821,9026,2526,593,0.632,0.0,,
2990,6,42031,249.2,362,178,5,823,821,9025,2525,593,0.632,0.0,,
2995,6,42031,249.7,362,178,5,823,821,9024,2524,593,0.632,0.0,,
3000,6,42032,250.2,362,178,4,823,821,9023,2523,593,0.632,0.0,,
3005,6,42032,250.7,362,178,4,823,821,9023,2523,593,0.632,0.0,,
3010,6,42032,251.2,362,178,4,823,821,9022,2522,593,0.632,0.0,,
3015,6,42033,251.7,362,178,4,823,821,9021,2521,593,0.632,0.0,,
3020,6,42033,252.2,362,178,4,823,822,9020,2520,593,0.632,0.0,,
3025,6,42033,252.7,362,178,4,823,822,9019,2519,593,0.632,0.0,,
3030,6,42034,253.2,362,178,4,823,822,9018,2518,593,0.632,0.0,,
3035,6,42034,253.7,362,178,4,823,822,9018,2518,593,0.632,0.0,,
3040,6,42034,254.2,362,178,4,823,822,9017,2517,593,0.632,0.0,,
3045,6,42035,254.7,363,178,4,823,822,9016,2516,593,0.632,0.0,,
3050,6,42035,255.2,363,178,4,823,822,9015,2515,593,0.632,0.0,,
3055,6,42035,255.7,363,178,4,823,822,9014,2514,593,0.632,0.0,,
3060,6,42036,256.2,363,178,4,823,822,9013,2513,593,0.632,0.0,,
3065,6,42036,256.7,363,178,4,823,822,9013,2513,593,0.632,0.0,,
3070,6,42036,257.2,363,178,4,823,822,9012,2512,593,0.632,0.0,,
3075,6,42037,257.7,363,178,4,823,822,9011,2511,593,0.632,0.0,,
3080,6,42037,258.2,363,178,3,823,822,9010,2510,593,0.632,0.0,,
3085,6,42037,258.7,363,178,3,823,822,9009,2509,593,0.632,0.0,,
3090,6,42037,259.3,363,178,3,823,822,9009,2509,593,0.632,0.0,,
3095,6,42038,259.8,363,178,3,823,822,9008,2508,593,0.632,0.0,,
3100,6,42038,260.3,363,178,3,823,822,9007,2507,593,0.632,0.0,,
3105,6,42038,260.8,363,178,3,823,822,9006,2506,593,0.632,0.0,,
3110,6,42039,261.3,363,178,3,823,822,9005,2505,593,0.632,0.0,,
3115,6,42039,261.8,363,178,3,823,822,9004,2504,593,0.632,0.0,,
3120,6,42039,262.3,363,178,3,823,822,9004,2504,593,0.632,0.0,,
3125,6,42039,262.8,363,178,3,823,822,9003,2503,593,0.633,0.0,,
3130,6,42040,263.3,363,178,3,823,822,9002,2502,593,0.633,0.0,,
3135,6,42040,263.8,363,178,3,823,822,9001,2501,593,0.633,0.0,,
3140,6,42040,264.3,363,178,3,823,822,9000,2500,593,0.633,0.0,,
3145,6,42040,264.8,363,178,3,823,822,8999,2499,593,0.633,0.0,,
3150,6,42041,265.3,363,178,3,823,822,8999,2499,593,0.633,0.0,,
3155,6,42041,265.8,363,178,3,823,822,8998,2498,592,0.633,0.0,,
3160,6,42041,266.3,363,178,3,823,822,8997,2497,592,0.633,0.0,,
3165,6,42041,266.8,363,178,3,823,822,8996,2496,592,0.633,0.0,,
3170,6,42042,267.3,363,178,3,823,822,8995,2495,592,0.633,0.0,,
3175,6,42042,267.8,363,178,3,823,822,8995,2495,592,0.633,0.0,,
3180,6,42042,268.3,363,178,3,823,822,8994,2494,592,0.633,0.0,,
3185,6,42042,268.8,363,178,3,823,822,8993,2493,592,0.633,0.0,,
3190,6,42043,269.3,363,178,3,823,822,8992,2492,592,0.633,0.0,,
3195,6,42043,269.8,363,178,3,823,822,8991,2491,592,0.633,0.0,,
3200,6,42043,270.3,363,178,3,823,822,8990,2490,592,0.633,0.0,,
3205,6,42043,270.8,363,179,3,823,822,8990,2490,592,0.633,0.0,,
3210,6,42043,271.3,363,179,3,823,822,8989,2489,592,0.633,0.0,,
3215,6,42044,271.9,363,179,3,823,822,8988,2488,592,0.633,0.0,,
3220,6,42044,272.4,363,179,3,823,822,8987,2487,592,0.633,0.0,,
3225,6,42044,272.9,363,179,3,823,822,8986,2486,592,0.633,0.0,,
3230,6,42044,273.4,363,179,3,823,822,8986,2486,592,0.633,0.0,,
3235,6,42045,273.9,363,179,3,823,822,8985,2485,592,0.633,0.0,,
3240,6,42045,274.4,363,179,3,823,822,8984,2484,592,0.633,0.0,,
3245,6,42045,274.9,363,179,3,823,822,8983,2483,592,0.633,0.0,,
3250,6,42045,275.4,363,179,3,823,822,8982,2482,592,0.633,0.0,,
3255,6,42045,275.9,363,179,3,823,822,8981,2481,592,0.633,0.0,,
3260,6,42046,276.4,363,179,3,823,822,8981,2481,592,0.633,0.0,,
3265,6,42046,276.9,363,179,3,823,822,8980,2480,592,0.633,0.0,,
3270,6,42046,277.4,363,179,3,823,822,8979,2479,592,0.633,0.0,,
3275,6,42046,277.9,363,179,3,823,822,8978,2478,592,0.633,0.0,,
3280,6,42046,278.4,363,179,3,823,822,8977,2477,592,0.633,0.0,,
3285,6,42047,278.9,363,179,3,823,822,8976,2476,592,0.633,0.0,,
3290,6,42047,279.4,363,179,2,823,822,8976,2476,592,0.633,0.0,,
3295,6,42047,279.9,363,179,2,823,822,8975,2475,592,0.633,0.0,,
3300,6,42047,280.4,363,179,2,823,822,8974,2474,592,0.633,0.0,,
3305,6,42048,280.9,363,179,2,823,822,8973,2473,592,0.633,0.0,,
3310,6,42048,281.4,363,179,2,823,822,8972,2472,592,0.633,0.0,,
3315,6,42048,281.9,363,179,2,823,822,8972,2472,592,0.633,0.0,,
3320,6,42048,282.4,363,179,2,823,822,8971,2471,592,0.633,0.0,,
3325,6,42048,282.9,363,179,2,823,822,8970,2470,592,0.633,0.0,,
