# Flight Simulation Results - C208B Tamarack
# Route: KSZT to KSFO
# Initial Fuel: 2200 lb
# Payload: 0 lb
# Cruise Altitude: 10000 ft
# Winds/Temps Source: No Wind
# Approach VAPP: 78.5 kts
# Approach VREF: 52.8 kts
# Generated: 2025-11-06 14:04:52
# Original Data Points: 1568
# Sampled Data Points (5-sec intervals): 1568
# Time Range: 0 - 14290 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Segment,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
10500,7,10437,509.8,179,153,0,781,781,5819,1169,670,0.281,0.0,,
10510,7,10437,510.3,179,153,0,781,781,5818,1168,670,0.281,0.0,,
10520,7,10437,510.8,179,153,0,781,781,5817,1167,670,0.281,0.0,,
10530,7,10437,511.3,179,153,0,781,781,5816,1166,670,0.281,0.0,,
10540,7,10437,511.8,179,153,0,781,781,5815,1165,670,0.281,0.0,,
10550,7,10437,512.3,179,153,0,781,781,5814,1164,670,0.281,0.0,,
10560,7,10437,512.8,179,153,0,781,781,5813,1163,670,0.281,0.0,,
10570,7,10437,513.3,179,153,0,781,781,5812,1162,670,0.281,0.0,,
10580,7,10437,513.8,179,153,0,781,781,5811,1161,670,0.281,0.0,,
10590,7,10437,514.3,179,153,0,781,781,5810,1160,670,0.281,0.0,,
10600,7,10437,514.8,179,153,0,781,781,5810,1160,670,0.281,0.0,,
10610,7,10437,515.3,179,153,0,781,781,5809,1159,670,0.281,0.0,,
10620,7,10437,515.8,179,153,0,781,781,5808,1158,670,0.281,0.0,,
10630,7,10438,516.3,179,153,0,781,781,5807,1157,670,0.281,0.0,,
10640,7,10438,516.8,179,153,0,781,781,5806,1156,670,0.281,0.0,,
10650,7,10438,517.3,179,153,0,781,781,5805,1155,670,0.281,0.0,,
10660,7,10438,517.8,179,153,0,781,781,5804,1154,670,0.281,0.0,,
10670,7,10438,518.3,179,153,0,781,781,5803,1153,670,0.281,0.0,,
10680,7,10438,518.8,179,153,0,781,781,5802,1152,670,0.281,0.0,,
10690,7,10438,519.3,179,153,0,781,781,5801,1151,670,0.281,0.0,,
10700,7,10438,519.8,179,153,0,781,781,5800,1150,670,0.281,0.0,,
10710,7,10438,520.3,179,153,0,781,781,5799,1149,670,0.281,0.0,,
10720,7,10438,520.8,179,153,0,781,781,5798,1148,670,0.281,0.0,,
10730,7,10438,521.3,179,153,0,781,781,5797,1147,670,0.281,0.0,,
10740,7,10438,521.8,179,153,0,781,781,5797,1147,670,0.281,0.0,,
10750,7,10438,522.3,179,153,0,781,781,5796,1146,670,0.281,0.0,,
10760,7,10438,522.8,179,153,0,781,781,5795,1145,670,0.281,0.0,,
10770,7,10438,523.3,179,153,0,781,781,5794,1144,670,0.281,0.0,,
10780,7,10438,523.8,179,153,0,781,781,5793,1143,670,0.281,0.0,,
10790,7,10438,524.3,179,153,0,781,781,5792,1142,670,0.281,0.0,,
10800,7,10438,524.8,179,153,0,781,781,5791,1141,670,0.281,0.0,,
10810,7,10438,525.3,179,153,0,781,781,5790,1140,670,0.281,0.0,,
10820,7,10438,525.8,179,153,0,781,781,5789,1139,670,0.281,0.0,,
10830,7,10438,526.2,179,153,0,781,781,5788,1138,670,0.281,0.0,,
10840,7,10438,526.7,179,153,0,781,781,5787,1137,670,0.281,0.0,,
10850,7,10438,527.2,179,153,0,781,781,5786,1136,670,0.281,0.0,,
10860,7,10438,527.7,179,153,0,781,781,5785,1135,670,0.281,0.0,,
10870,7,10438,528.2,179,153,0,781,781,5784,1134,670,0.281,0.0,,
10880,7,10438,528.7,179,153,0,781,781,5783,1133,670,0.281,0.0,,
10890,7,10438,529.2,179,153,0,781,781,5783,1133,670,0.281,0.0,,
10900,7,10438,529.7,179,153,0,781,781,5782,1132,670,0.281,0.0,,
10910,7,10438,530.2,179,153,0,781,781,5781,1131,670,0.281,0.0,,
10920,7,10438,530.7,179,153,0,781,781,5780,1130,670,0.281,0.0,,
10930,7,10438,531.2,179,153,0,781,781,5779,1129,670,0.281,0.0,,
10940,7,10438,531.7,179,153,0,781,781,5778,1128,670,0.281,0.0,,
10950,7,10438,532.2,179,153,0,781,781,5777,1127,670,0.281,0.0,,
10960,7,10438,532.7,179,153,0,781,781,5776,1126,670,0.281,0.0,,
10970,7,10438,533.2,179,153,0,781,781,5775,1125,670,0.281,0.0,,
10980,7,10438,533.7,179,153,0,781,781,5774,1124,670,0.281,0.0,,
10990,7,10438,534.2,179,153,0,781,781,5773,1123,670,0.281,0.0,,
11000,7,10438,534.7,179,153,0,781,781,5772,1122,670,0.281,0.0,,
11010,7,10438,535.2,179,153,0,781,781,5771,1121,670,0.281,0.0,,
11020,7,10438,535.7,179,153,0,781,781,5770,1120,670,0.281,0.0,,
11030,7,10438,536.2,179,153,0,781,781,5770,1120,670,0.281,0.0,,
11040,7,10438,536.7,179,153,0,781,781,5769,1119,670,0.281,0.0,,
11050,7,10438,537.2,179,153,0,781,781,5768,1118,670,0.281,0.0,,
11060,7,10438,537.7,179,153,0,781,781,5767,1117,670,0.281,0.0,,
11070,7,10438,538.2,179,153,0,781,781,5766,1116,670,0.281,0.0,,
11080,7,10438,538.7,179,153,0,781,781,5765,1115,670,0.281,0.0,,
11090,7,10438,539.2,179,153,0,781,781,5764,1114,670,0.281,0.0,,
11100,7,10438,539.7,179,153,0,781,781,5763,1113,670,0.281,0.0,,
11110,7,10438,540.2,179,153,0,781,781,5762,1112,670,0.281,0.0,,
11120,7,10438,540.7,179,153,0,781,781,5761,1111,670,0.281,0.0,,
11130,7,10438,541.2,179,153,0,781,781,5760,1110,670,0.281,0.0,,
11140,7,10438,541.7,179,153,0,781,781,5759,1109,670,0.281,0.0,,
11150,7,10438,542.2,179,153,0,781,781,5758,1108,670,0.281,0.0,,
11160,7,10438,542.7,179,153,0,781,781,5757,1107,670,0.281,0.0,,
11170,7,10438,543.2,179,153,0,781,781,5757,1107,670,0.281,0.0,,
11180,7,10438,543.7,179,153,0,781,781,5756,1106,670,0.281,0.0,,
11190,7,10438,544.2,179,153,0,781,781,5755,1105,670,0.281,0.0,,
11200,7,10438,544.7,179,153,0,781,781,5754,1104,670,0.281,0.0,,
11210,7,10438,545.2,179,153,0,781,781,5753,1103,670,0.281,0.0,,
11220,7,10438,545.7,179,153,0,781,781,5752,1102,670,0.281,0.0,,
11230,7,10438,546.2,179,153,0,781,781,5751,1101,670,0.281,0.0,,
11240,7,10438,546.7,179,153,0,781,781,5750,1100,670,0.281,0.0,,
11250,7,10438,547.2,179,153,0,781,781,5749,1099,670,0.281,0.0,,
11260,7,10438,547.7,179,153,0,781,781,5748,1098,670,0.281,0.0,,
11270,7,10438,548.2,179,153,0,781,781,5747,1097,670,0.281,0.0,,
11280,7,10438,548.7,179,153,0,781,781,5746,1096,670,0.281,0.0,,
11290,7,10438,549.2,179,153,0,781,781,5745,1095,670,0.281,0.0,,
11300,7,10438,549.7,179,153,0,781,781,5744,1094,670,0.281,0.0,,
11310,7,10438,550.1,179,153,0,781,781,5744,1094,670,0.281,0.0,,
11320,7,10438,550.6,179,153,0,781,781,5743,1093,670,0.281,0.0,,
11330,7,10438,551.1,179,153,0,781,781,5742,1092,670,0.281,0.0,,
11340,7,10438,551.6,179,153,0,781,781,5741,1091,670,0.281,0.0,,
11350,7,10438,552.1,179,153,0,781,781,5740,1090,670,0.281,0.0,,
11360,7,10438,552.6,179,153,0,781,781,5739,1089,670,0.281,0.0,,
11370,7,10438,553.1,179,153,0,781,781,5738,1088,670,0.281,0.0,,
11380,7,10438,553.6,179,153,0,781,781,5737,1087,670,0.281,0.0,,
11390,7,10438,554.1,179,153,0,781,781,5736,1086,670,0.281,0.0,,
11400,7,10438,554.6,179,153,0,781,781,5735,1085,670,0.281,0.0,,
11410,7,10438,555.1,179,153,0,781,781,5734,1084,670,0.281,0.0,,
11420,7,10438,555.6,179,153,0,781,781,5733,1083,670,0.281,0.0,,
11430,7,10438,556.1,179,153,0,781,781,5732,1082,670,0.281,0.0,,
11440,7,10438,556.6,179,153,0,781,781,5731,1081,670,0.281,0.0,,
11450,7,10438,557.1,179,153,0,781,781,5730,1080,670,0.281,0.0,,
11460,7,10438,557.6,179,153,0,781,781,5730,1080,670,0.281,0.0,,
11470,7,10438,558.1,179,153,0,781,781,5729,1079,670,0.281,0.0,,
11480,7,10438,558.6,179,153,0,781,781,5728,1078,670,0.281,0.0,,
11490,7,10438,559.1,179,153,0,781,781,5727,1077,670,0.281,0.0,,
11500,7,10438,559.6,179,153,0,781,781,5726,1076,670,0.281,0.0,,
11510,7,10438,560.1,179,153,0,781,781,5725,1075,670,0.281,0.0,,
11520,7,10438,560.6,179,153,0,781,781,5724,1074,670,0.281,0.0,,
11530,7,10438,561.1,179,153,0,781,781,5723,1073,670,0.281,0.0,,
11540,7,10438,561.6,179,153,0,781,781,5722,1072,670,0.281,0.0,,
11550,7,10438,562.1,179,153,0,781,781,5721,1071,670,0.281,0.0,,
11560,7,10438,562.6,179,153,0,781,781,5720,1070,670,0.281,0.0,,
11570,7,10438,563.1,179,153,0,781,781,5719,1069,670,0.281,0.0,,
11580,7,10438,563.6,179,153,0,781,781,5718,1068,670,0.281,0.0,,
11590,7,10438,564.1,179,153,0,781,781,5717,1067,670,0.281,0.0,,
11600,7,10438,564.6,179,153,0,781,781,5717,1067,670,0.281,0.0,,
11610,7,10438,565.1,179,153,0,781,781,5716,1066,670,0.281,0.0,,
11620,7,10438,565.6,179,153,0,781,781,5715,1065,670,0.281,0.0,,
11630,7,10438,566.1,179,153,0,781,781,5714,1064,670,0.281,0.0,,
11640,7,10438,566.6,179,153,0,781,781,5713,1063,670,0.281,0.0,,
11650,7,10438,567.1,179,153,0,781,781,5712,1062,670,0.281,0.0,,
11660,7,10438,567.6,179,153,0,781,781,5711,1061,670,0.281,0.0,,
11670,7,10438,568.1,179,153,0,781,781,5710,1060,670,0.281,0.0,,
11680,7,10438,568.6,179,153,0,781,781,5709,1059,670,0.281,0.0,,
11690,7,10438,569.1,179,153,0,781,781,5708,1058,670,0.281,0.0,,
11700,7,10439,569.6,179,153,0,781,781,5707,1057,670,0.281,0.0,,
11710,7,10439,570.1,179,153,0,781,781,5706,1056,670,0.281,0.0,,
11720,7,10439,570.6,179,153,0,781,781,5705,1055,670,0.281,0.0,,
11730,7,10439,571.1,179,153,0,781,781,5704,1054,670,0.281,0.0,,
11740,7,10439,571.6,179,153,0,781,781,5704,1054,670,0.281,0.0,,
11750,7,10439,572.1,179,153,0,781,781,5703,1053,670,0.281,0.0,,
11760,7,10439,572.6,179,153,0,781,781,5702,1052,670,0.281,0.0,,
11770,7,10439,573.1,179,153,0,781,781,5701,1051,670,0.281,0.0,,
11780,7,10439,573.6,179,153,0,781,781,5700,1050,670,0.281,0.0,,
11790,7,10439,574.1,179,153,0,781,781,5699,1049,670,0.281,0.0,,
11800,7,10439,574.6,179,153,0,781,781,5698,1048,670,0.281,0.0,,
11810,7,10439,575.1,179,153,0,781,781,5697,1047,670,0.281,0.0,,
11820,7,10439,575.5,179,153,0,781,781,5696,1046,670,0.281,0.0,,
11830,7,10439,576.0,179,153,0,781,781,5695,1045,670,0.281,0.0,,
11840,7,10439,576.5,179,153,0,781,780,5694,1044,670,0.281,0.0,,
11850,7,10439,577.0,179,153,0,781,780,5693,1043,670,0.281,0.0,,
11860,7,10439,577.5,179,153,0,781,780,5692,1042,670,0.281,0.0,,
11870,7,10439,578.0,179,153,0,781,780,5691,1041,670,0.281,0.0,,
11880,7,10439,578.5,179,153,0,781,780,5691,1041,670,0.281,0.0,,
11890,7,10439,579.0,179,153,0,780,780,5690,1040,670,0.281,0.0,,
11900,7,10439,579.5,179,153,0,780,780,5689,1039,670,0.281,0.0,,
11910,7,10439,580.0,179,153,0,780,780,5688,1038,670,0.281,0.0,,
11920,7,10439,580.5,179,153,0,780,780,5687,1037,670,0.281,0.0,,
11930,7,10439,581.0,179,153,0,780,780,5686,1036,670,0.281,0.0,,
11940,7,10439,581.5,179,153,0,780,780,5685,1035,670,0.281,0.0,,
11950,7,10439,582.0,179,153,0,780,780,5684,1034,670,0.281,0.0,,
11960,7,10439,582.5,179,154,0,780,780,5683,1033,670,0.281,0.0,,
11970,7,10439,583.0,179,154,0,780,780,5682,1032,670,0.281,0.0,,
11980,7,10439,583.5,179,154,0,780,780,5681,1031,670,0.281,0.0,,
11990,7,10439,584.0,179,154,0,780,780,5680,1030,670,0.281,0.0,,
12000,7,10439,584.5,179,154,0,780,780,5679,1029,670,0.281,0.0,,
12010,7,10439,585.0,179,154,0,780,780,5678,1028,670,0.281,0.0,,
12020,7,10439,585.5,179,154,0,780,780,5677,1027,670,0.281,0.0,,
12030,7,10439,586.0,179,154,0,780,780,5677,1027,670,0.281,0.0,,
12040,7,10439,586.5,179,154,0,780,780,5676,1026,670,0.281,0.0,,
12050,7,10439,587.0,179,154,0,780,780,5675,1025,670,0.281,0.0,,
12060,7,10439,587.5,179,154,0,780,780,5674,1024,670,0.281,0.0,,
12070,7,10439,588.0,179,154,0,780,780,5673,1023,670,0.281,0.0,,
12080,7,10439,588.5,179,154,0,780,780,5672,1022,670,0.281,0.0,,
12090,7,10439,589.0,179,154,0,780,780,5671,1021,670,0.281,0.0,,
12100,7,10439,589.5,179,154,0,780,780,5670,1020,670,0.281,0.0,,
12110,7,10439,590.0,179,154,0,780,780,5669,1019,670,0.281,0.0,,
12120,7,10439,590.5,179,154,0,780,780,5668,1018,670,0.281,0.0,,
12130,7,10439,591.0,179,154,0,780,780,5667,1017,670,0.281,0.0,,
12140,7,10439,591.5,179,154,0,780,780,5666,1016,670,0.281,0.0,,
12150,7,10439,592.0,179,154,0,780,780,5665,1015,670,0.281,0.0,,
12160,7,10439,592.5,179,154,0,780,780,5664,1014,670,0.281,0.0,,
12170,7,10439,593.0,179,154,0,780,780,5664,1014,670,0.281,0.0,,
12180,7,10439,593.5,179,154,0,780,780,5663,1013,670,0.281,0.0,,
12190,7,10439,594.0,179,154,0,780,780,5662,1012,670,0.281,0.0,,
12200,7,10439,594.5,179,154,0,780,780,5661,1011,670,0.281,0.0,,
12210,7,10439,595.0,179,154,0,780,780,5660,1010,670,0.281,0.0,,
12220,7,10439,595.5,179,154,0,780,780,5659,1009,670,0.281,0.0,,
12230,7,10439,596.0,179,154,0,780,780,5658,1008,670,0.281,0.0,,
12240,7,10439,596.5,179,154,0,780,780,5657,1007,670,0.281,0.0,,
12250,7,10439,597.0,179,154,0,780,780,5656,1006,670,0.281,0.0,,
12260,7,10439,597.5,179,154,0,780,780,5655,1005,670,0.281,0.0,,
12270,7,10439,598.0,179,154,0,780,780,5654,1004,670,0.281,0.0,,
12280,7,10439,598.5,179,154,0,780,780,5653,1003,670,0.281,0.0,,
12290,7,10439,599.0,179,154,0,780,780,5652,1002,670,0.281,0.0,,
12300,7,10439,599.5,179,154,0,780,780,5651,1001,670,0.281,0.0,,
12310,7,10439,600.0,179,154,0,780,780,5651,1001,670,0.281,0.0,,
12320,7,10439,600.5,179,154,0,780,780,5650,1000,670,0.281,0.0,,
12330,7,10439,601.0,179,154,0,780,780,5649,999,670,0.281,0.0,,
12340,7,10439,601.5,179,154,0,780,780,5648,998,670,0.281,0.0,,
12350,7,10439,602.0,179,154,0,780,780,5647,997,670,0.281,0.0,,
12360,7,10439,602.5,179,154,0,780,780,5646,996,670,0.281,0.0,,
12370,7,10439,602.9,179,154,0,780,780,5645,995,670,0.281,0.0,,
12380,7,10439,603.4,179,154,0,780,780,5644,994,670,0.281,0.0,,
12390,7,10439,603.9,179,154,0,780,780,5643,993,670,0.281,0.0,,
12400,7,10439,604.4,179,154,0,780,780,5642,992,670,0.281,0.0,,
12410,7,10439,604.9,179,154,0,780,780,5641,991,670,0.281,0.0,,
12420,7,10439,605.4,179,154,0,780,780,5640,990,670,0.281,0.0,,
12430,7,10439,605.9,179,154,0,780,780,5639,989,670,0.281,0.0,,
12440,7,10439,606.4,179,154,0,780,780,5638,988,670,0.281,0.0,,
12450,7,10439,606.9,179,154,0,780,780,5637,987,670,0.281,0.0,,
12460,7,10439,607.4,179,154,0,780,780,5637,987,670,0.282,0.0,,
12470,7,10439,607.9,179,154,0,780,780,5636,986,670,0.282,0.0,,
12480,7,10439,608.4,179,154,0,780,780,5635,985,670,0.282,0.0,,
12490,7,10439,608.9,179,154,0,780,780,5634,984,670,0.282,0.0,,
12500,7,10439,609.4,179,154,0,780,780,5633,983,670,0.282,0.0,,
12510,7,10439,609.9,179,154,0,780,780,5632,982,670,0.282,0.0,,
12520,7,10439,610.4,179,154,0,780,780,5631,981,670,0.282,0.0,,
12530,7,10439,610.9,179,154,0,780,780,5630,980,670,0.282,0.0,,
12540,7,10439,611.4,179,154,0,780,780,5629,979,670,0.282,0.0,,
12550,7,10439,611.9,179,154,0,780,780,5628,978,670,0.282,0.0,,
12560,7,10439,612.4,179,154,0,780,780,5627,977,670,0.282,0.0,,
12570,7,10439,612.9,179,154,0,780,780,5626,976,670,0.282,0.0,,
12580,7,10439,613.4,179,154,0,780,780,5625,975,670,0.282,0.0,,
12590,7,10439,613.9,179,154,0,780,780,5624,974,670,0.282,0.0,,
12600,7,10439,614.4,179,154,0,780,780,5624,974,670,0.282,0.0,,
12610,7,10439,614.9,179,154,0,780,780,5623,973,670,0.282,0.0,,
12620,7,10439,615.4,179,154,0,780,780,5622,972,670,0.282,0.0,,
12630,7,10439,615.9,179,154,0,780,780,5621,971,670,0.282,0.0,,
12640,7,10439,616.4,179,154,0,780,780,5620,970,670,0.282,0.0,,
12650,7,10439,616.9,179,154,0,780,780,5619,969,670,0.282,0.0,,
12660,7,10439,617.4,179,154,0,780,780,5618,968,670,0.282,0.0,,
12670,7,10439,617.9,179,154,0,780,780,5617,967,670,0.282,0.0,,
12680,7,10439,618.4,179,154,0,780,780,5616,966,670,0.282,0.0,,
12690,7,10439,618.9,179,154,0,780,780,5615,965,670,0.282,0.0,,
12700,7,10439,619.4,179,154,0,780,780,5614,964,670,0.282,0.0,,
12710,7,10439,619.9,179,154,0,780,780,5613,963,670,0.282,0.0,,
12720,7,10439,620.4,179,154,0,780,780,5612,962,670,0.282,0.0,,
12730,7,10439,620.9,179,154,0,780,780,5611,961,670,0.282,0.0,,
12740,7,10439,621.4,179,154,0,780,780,5611,961,670,0.282,0.0,,
12750,7,10439,621.9,179,154,0,780,780,5610,960,670,0.282,0.0,,
12760,7,10439,622.4,179,154,0,780,780,5609,959,670,0.282,0.0,,
12770,7,10439,622.9,179,154,0,780,780,5608,958,670,0.282,0.0,,
12780,7,10439,623.4,179,154,0,780,780,5607,957,670,0.282,0.0,,
12790,7,10440,623.9,179,154,0,780,780,5606,956,670,0.282,0.0,,
12800,7,10440,624.4,179,154,0,780,780,5605,955,670,0.282,0.0,,
12810,7,10440,624.9,179,154,0,780,780,5604,954,670,0.282,0.0,,
12820,7,10440,625.4,179,154,0,780,780,5603,953,670,0.282,0.0,,
12830,7,10440,625.9,179,154,0,780,780,5602,952,670,0.282,0.0,,
12840,7,10440,626.4,179,154,0,780,780,5601,951,670,0.282,0.0,,
12850,7,10440,626.9,179,154,0,780,780,5600,950,670,0.282,0.0,,
12860,7,10440,627.4,179,154,0,780,780,5599,949,670,0.282,0.0,,
12870,7,10440,627.9,179,154,0,780,780,5598,948,670,0.282,0.0,,
12880,7,10440,628.4,179,154,0,780,780,5598,948,670,0.282,0.0,,
12890,7,10440,628.9,179,154,0,780,780,5597,947,670,0.282,0.0,,
12900,7,10440,629.4,179,154,0,780,780,5596,946,670,0.282,0.0,,
12910,7,10440,629.9,179,154,0,780,780,5595,945,670,0.282,0.0,,
12920,7,10440,630.4,179,154,0,780,780,5594,944,670,0.282,0.0,,
12930,7,10440,630.9,179,154,0,780,780,5593,943,670,0.282,0.0,,
12940,7,10440,631.4,179,154,0,780,780,5592,942,670,0.282,0.0,,
12950,7,10440,631.9,179,154,0,780,780,5591,941,670,0.282,0.0,,
12960,7,10440,632.4,179,154,0,780,780,5590,940,670,0.282,0.0,,
12970,7,10440,632.9,179,154,0,780,780,5589,939,670,0.282,0.0,,
12980,7,10440,633.3,179,154,0,780,780,5588,938,670,0.282,0.0,,
12990,7,10440,633.8,179,154,0,780,780,5587,937,670,0.282,0.0,,
13000,7,10440,634.3,179,154,0,780,780,5586,936,670,0.282,0.0,,
13010,7,10440,634.8,179,154,0,780,780,5585,935,670,0.282,0.0,,
13020,7,10440,635.3,179,154,0,780,780,5584,934,670,0.282,0.0,,
13030,7,10440,635.8,179,154,0,780,780,5584,934,670,0.282,0.0,,
13040,7,10440,636.3,179,154,0,780,780,5583,933,670,0.282,0.0,,
13050,7,10440,636.8,179,154,0,780,780,5582,932,670,0.282,0.0,,
13060,7,10440,637.3,179,154,0,780,780,5581,931,670,0.282,0.0,,
13070,7,10440,637.8,179,154,0,780,780,5580,930,670,0.282,0.0,,
13080,7,10440,638.3,179,154,0,780,780,5579,929,670,0.282,0.0,,
13090,7,10440,638.8,179,154,0,780,780,5578,928,670,0.282,0.0,,
13100,7,10440,639.3,179,154,0,780,780,5577,927,670,0.282,0.0,,
13110,7,10440,639.8,179,154,0,780,780,5576,926,670,0.282,0.0,,
13120,7,10440,640.3,179,154,0,780,780,5575,925,670,0.282,0.0,,
13130,7,10440,640.8,179,154,0,780,780,5574,924,670,0.282,0.0,,
13140,7,10440,641.3,179,154,0,780,780,5573,923,670,0.282,0.0,,
13150,7,10440,641.8,179,154,0,780,780,5572,922,670,0.282,0.0,,
13160,7,10440,642.3,179,154,0,780,780,5571,921,670,0.282,0.0,,
13170,7,10440,642.8,179,154,0,780,780,5571,921,670,0.282,0.0,,
13180,7,10440,643.3,179,154,0,780,780,5570,920,670,0.282,0.0,,
13190,7,10440,643.8,179,154,0,780,780,5569,919,670,0.282,0.0,,
13200,7,10440,644.3,179,154,0,780,780,5568,918,670,0.282,0.0,,
13210,7,10440,644.8,179,154,0,780,780,5567,917,670,0.282,0.0,,
13220,7,10440,645.3,179,154,0,780,780,5566,916,670,0.282,0.0,,
13230,7,10440,645.8,179,154,0,780,780,5565,915,670,0.282,0.0,,
13240,7,10440,646.3,179,154,0,780,780,5564,914,670,0.282,0.0,,
13250,7,10440,646.8,179,154,0,780,780,5563,913,670,0.282,0.0,,
13260,7,10440,647.3,179,154,0,780,780,5562,912,670,0.282,0.0,,
13270,7,10440,647.8,179,154,0,780,779,5561,911,670,0.282,0.0,,
13280,7,10440,648.3,179,154,0,780,779,5560,910,670,0.282,0.0,,
13290,7,10440,648.8,179,154,0,780,779,5559,909,670,0.282,0.0,,
13300,7,10440,649.3,179,154,0,780,779,5558,908,670,0.282,0.0,,
13310,7,10440,649.8,179,154,0,779,779,5558,908,670,0.282,0.0,,
13320,7,10440,650.3,179,154,0,779,779,5557,907,670,0.282,0.0,,
13330,7,10440,650.8,179,154,0,779,779,5556,906,670,0.282,0.0,,
13340,7,10440,651.3,179,154,0,779,779,5555,905,670,0.282,0.0,,
13350,7,10440,651.8,179,154,0,779,779,5554,904,670,0.282,0.0,,
13360,7,10440,652.3,179,154,0,779,779,5553,903,670,0.282,0.0,,
13370,7,10440,652.8,179,154,0,779,779,5552,902,670,0.282,0.0,,
13380,7,10440,653.3,179,154,0,779,779,5551,901,670,0.282,0.0,,
13390,7,10440,653.8,179,154,0,779,779,5550,900,670,0.282,0.0,,
13400,7,10440,654.3,179,154,0,779,779,5549,899,670,0.282,0.0,,
13410,7,10440,654.8,179,154,0,779,779,5548,898,670,0.282,0.0,,
13420,7,10440,655.3,179,154,0,779,779,5547,897,670,0.282,0.0,,
13430,7,10440,655.8,179,154,0,779,779,5546,896,670,0.282,0.0,,
13440,7,10440,656.3,179,154,0,779,779,5545,895,670,0.282,0.0,,
13450,7,10440,656.8,179,154,0,779,779,5545,895,670,0.282,0.0,,
13460,7,10440,657.3,179,154,0,779,779,5544,894,670,0.282,0.0,,
13470,7,10440,657.8,179,154,0,779,779,5543,893,670,0.282,0.0,,
13480,7,10440,658.3,179,154,0,779,779,5542,892,670,0.282,0.0,,
13490,7,10440,658.8,179,154,0,779,779,5541,891,670,0.282,0.0,,
13500,7,10440,659.3,179,154,0,779,779,5540,890,670,0.282,0.0,,
13510,7,10440,659.8,179,154,0,779,779,5539,889,670,0.282,0.0,,
13520,7,10440,660.3,179,154,0,779,779,5538,888,670,0.282,0.0,,
13530,7,10440,660.8,179,154,0,779,779,5537,887,670,0.282,0.0,,
13540,7,10440,661.3,179,154,0,779,779,5536,886,670,0.282,0.0,,
13550,7,10440,661.8,179,154,0,779,779,5535,885,670,0.282,0.0,,
13560,7,10440,662.3,179,154,0,779,779,5534,884,670,0.282,0.0,,
13570,7,10440,662.8,179,154,0,779,779,5533,883,670,0.282,0.0,,
13580,7,10440,663.3,179,154,0,779,779,5532,882,670,0.282,0.0,,
13590,7,10440,663.8,179,154,0,779,779,5531,881,670,0.282,0.0,,
13600,7,10440,664.3,179,154,0,779,779,5531,881,670,0.282,0.0,,
13610,7,10440,664.8,179,154,0,779,779,5530,880,670,0.282,0.0,,
13620,7,10440,665.3,179,154,0,779,779,5529,879,670,0.282,0.0,,
13630,7,10440,665.8,179,154,0,779,779,5528,878,670,0.282,0.0,,
13640,7,10440,666.3,179,154,0,779,779,5527,877,670,0.282,0.0,,
13650,7,10440,666.7,179,154,0,779,779,5526,876,670,0.282,0.0,,
13660,7,10440,667.2,179,154,0,779,779,5525,875,670,0.282,0.0,,
13670,7,10440,667.7,180,154,0,779,779,5524,874,670,0.282,0.0,,
13680,7,10440,668.2,180,154,0,779,779,5523,873,670,0.282,0.0,,
13681,9,10407,668.3,178,152,-2000,100,779,5523,873,67,0.279,-19.0,,
13686,9,10240,668.5,169,145,-2000,100,715,5523,873,335,0.265,-20.0,,
13691,9,10074,668.8,160,138,-2000,100,655,5522,872,336,0.251,-21.1,,
13696,10,9924,669.0,157,135,-1500,965,619,5522,872,338,0.246,-16.1,,
13701,10,9799,669.2,162,140,-1500,940,658,5521,871,338,0.254,-15.5,,
13706,10,9674,669.4,167,144,-1500,920,692,5521,871,339,0.261,-15.1,,
13711,10,9549,669.7,170,148,-1500,907,721,5520,870,340,0.266,-14.8,,
13716,10,9424,669.9,173,150,-1500,901,746,5520,870,341,0.271,-14.5,,
13721,10,9299,670.1,175,153,-1500,888,767,5519,869,342,0.274,-14.4,,
13726,10,9174,670.4,177,155,-1500,878,785,5519,869,342,0.277,-14.2,,
13731,10,9049,670.6,179,156,-1500,871,799,5518,868,343,0.279,-14.1,,
13736,10,8924,670.9,180,157,-1500,866,811,5518,868,344,0.28,-14.0,,
13741,10,8799,671.1,180,158,-1500,863,821,5517,867,345,0.281,-13.9,,
13746,10,8674,671.4,181,159,-1500,861,829,5517,867,346,0.282,-13.9,,
13751,10,8549,671.6,181,160,-1500,860,836,5516,866,346,0.283,-13.9,,
13756,10,8424,671.9,182,160,-1500,860,842,5516,866,347,0.283,-13.8,,
13761,10,8299,672.1,182,161,-1500,860,848,5515,865,348,0.284,-13.8,,
13766,10,8174,672.4,182,161,-1500,861,852,5515,865,349,0.284,-13.8,,
13771,10,8049,672.7,182,162,-1500,862,856,5514,864,350,0.284,-13.8,,
13776,10,7924,672.9,182,162,-1500,864,860,5514,864,350,0.284,-13.8,,
13781,10,7799,673.2,182,163,-1500,865,864,5513,863,351,0.284,-13.8,,
13786,10,7674,673.4,183,163,-1500,867,867,5513,863,352,0.284,-13.8,,
13791,10,7549,673.7,182,163,-1500,869,870,5513,863,353,0.283,-13.8,,
13796,10,7424,673.9,182,164,-1500,871,873,5512,862,354,0.283,-13.8,,
