# Flight Simulation Results - C208B Flatwing
# Route: KSZT to KSFO
# Initial Fuel: 2200 lb
# Payload: 0 lb
# Cruise Altitude: 10000 ft
# Winds/Temps Source: No Wind
# Approach VAPP: 80.3 kts
# Approach VREF: 54.4 kts
# Generated: 2025-11-06 14:04:52
# Original Data Points: 1567
# Sampled Data Points (5-sec intervals): 1567
# Time Range: 0 - 14250 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Segment,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
10804,7,10444,526.6,180,154,0,775,775,5740,1140,669,0.283,0.0,,
10814,7,10444,527.1,180,154,0,775,775,5740,1140,669,0.283,0.0,,
10824,7,10444,527.6,180,154,0,775,775,5739,1139,669,0.283,0.0,,
10834,7,10444,528.1,180,154,0,775,775,5738,1138,669,0.283,0.0,,
10844,7,10444,528.6,180,154,0,775,775,5737,1137,669,0.283,0.0,,
10854,7,10444,529.1,180,154,0,775,775,5736,1136,669,0.283,0.0,,
10864,7,10444,529.6,180,154,0,775,775,5735,1135,669,0.283,0.0,,
10874,7,10444,530.1,180,154,0,775,775,5734,1134,669,0.283,0.0,,
10884,7,10444,530.6,180,154,0,775,775,5733,1133,669,0.283,0.0,,
10894,7,10444,531.1,180,154,0,775,775,5732,1132,669,0.283,0.0,,
10904,7,10444,531.6,180,154,0,775,775,5731,1131,669,0.283,0.0,,
10914,7,10444,532.1,180,154,0,775,775,5730,1130,669,0.283,0.0,,
10924,7,10444,532.6,180,154,0,775,775,5729,1129,669,0.283,0.0,,
10934,7,10444,533.1,180,154,0,775,775,5728,1128,669,0.283,0.0,,
10944,7,10444,533.6,180,154,0,775,775,5727,1127,669,0.283,0.0,,
10954,7,10444,534.1,180,154,0,775,775,5727,1127,669,0.283,0.0,,
10964,7,10444,534.6,180,154,0,775,775,5726,1126,669,0.283,0.0,,
10974,7,10444,535.1,180,154,0,775,775,5725,1125,669,0.283,0.0,,
10984,7,10444,535.6,180,154,0,775,775,5724,1124,669,0.283,0.0,,
10994,7,10444,536.1,180,154,0,775,775,5723,1123,669,0.283,0.0,,
11004,7,10444,536.6,180,154,0,775,775,5722,1122,669,0.283,0.0,,
11014,7,10444,537.1,180,154,0,775,775,5721,1121,669,0.283,0.0,,
11024,7,10444,537.6,180,154,0,775,775,5720,1120,669,0.283,0.0,,
11034,7,10444,538.1,180,154,0,775,775,5719,1119,669,0.283,0.0,,
11044,7,10444,538.6,180,154,0,775,775,5718,1118,669,0.283,0.0,,
11054,7,10444,539.1,180,154,0,775,775,5717,1117,669,0.283,0.0,,
11064,7,10444,539.6,180,154,0,775,775,5716,1116,669,0.283,0.0,,
11074,7,10444,540.1,180,154,0,775,775,5715,1115,669,0.283,0.0,,
11084,7,10444,540.6,180,154,0,775,775,5714,1114,669,0.283,0.0,,
11094,7,10444,541.1,180,154,0,775,775,5714,1114,669,0.283,0.0,,
11104,7,10444,541.6,180,154,0,775,775,5713,1113,669,0.283,0.0,,
11114,7,10444,542.1,180,154,0,775,775,5712,1112,669,0.283,0.0,,
11124,7,10444,542.6,180,154,0,775,775,5711,1111,669,0.283,0.0,,
11134,7,10444,543.1,180,154,0,775,775,5710,1110,669,0.283,0.0,,
11144,7,10444,543.6,180,154,0,775,775,5709,1109,669,0.283,0.0,,
11154,7,10444,544.1,180,154,0,775,775,5708,1108,669,0.283,0.0,,
11164,7,10444,544.6,180,154,0,775,775,5707,1107,669,0.283,0.0,,
11174,7,10444,545.1,180,154,0,775,775,5706,1106,669,0.283,0.0,,
11184,7,10444,545.6,180,154,0,775,775,5705,1105,669,0.283,0.0,,
11194,7,10445,546.1,180,154,0,775,775,5704,1104,669,0.283,0.0,,
11204,7,10445,546.6,180,154,0,775,775,5703,1103,669,0.283,0.0,,
11214,7,10445,547.1,180,154,0,775,775,5702,1102,669,0.283,0.0,,
11224,7,10445,547.6,180,154,0,775,775,5701,1101,669,0.283,0.0,,
11234,7,10445,548.1,180,154,0,775,775,5701,1101,669,0.283,0.0,,
11244,7,10445,548.6,180,154,0,775,775,5700,1100,669,0.283,0.0,,
11254,7,10445,549.1,180,154,0,775,774,5699,1099,669,0.283,0.0,,
11264,7,10445,549.6,180,154,0,775,774,5698,1098,669,0.283,0.0,,
11274,7,10445,550.1,180,154,0,775,774,5697,1097,669,0.283,0.0,,
11284,7,10445,550.6,180,154,0,775,774,5696,1096,669,0.283,0.0,,
11294,7,10445,551.1,180,154,0,774,774,5695,1095,669,0.283,0.0,,
11304,7,10445,551.6,180,154,0,774,774,5694,1094,669,0.283,0.0,,
11314,7,10445,552.1,180,154,0,774,774,5693,1093,669,0.283,0.0,,
11324,7,10445,552.6,180,154,0,774,774,5692,1092,669,0.283,0.0,,
11334,7,10445,553.1,180,154,0,774,774,5691,1091,669,0.283,0.0,,
11344,7,10445,553.6,180,154,0,774,774,5690,1090,669,0.283,0.0,,
11354,7,10445,554.1,180,154,0,774,774,5689,1089,669,0.283,0.0,,
11364,7,10445,554.6,180,154,0,774,774,5688,1088,669,0.283,0.0,,
11374,7,10445,555.1,180,154,0,774,774,5687,1087,669,0.283,0.0,,
11384,7,10445,555.6,180,154,0,774,774,5687,1087,669,0.283,0.0,,
11394,7,10445,556.1,180,154,0,774,774,5686,1086,669,0.283,0.0,,
11404,7,10445,556.6,180,154,0,774,774,5685,1085,669,0.283,0.0,,
11414,7,10445,557.1,180,154,0,774,774,5684,1084,669,0.283,0.0,,
11424,7,10445,557.6,180,154,0,774,774,5683,1083,669,0.283,0.0,,
11434,7,10445,558.1,180,154,0,774,774,5682,1082,669,0.283,0.0,,
11444,7,10445,558.6,180,154,0,774,774,5681,1081,669,0.283,0.0,,
11454,7,10445,559.1,180,154,0,774,774,5680,1080,669,0.283,0.0,,
11464,7,10445,559.6,180,154,0,774,774,5679,1079,669,0.283,0.0,,
11474,7,10445,560.1,180,154,0,774,774,5678,1078,669,0.283,0.0,,
11484,7,10445,560.6,180,154,0,774,774,5677,1077,669,0.283,0.0,,
11494,7,10445,561.1,180,154,0,774,774,5676,1076,669,0.283,0.0,,
11504,7,10445,561.6,180,154,0,774,774,5675,1075,669,0.283,0.0,,
11514,7,10445,562.1,180,154,0,774,774,5674,1074,669,0.283,0.0,,
11524,7,10445,562.6,180,154,0,774,774,5674,1074,669,0.283,0.0,,
11534,7,10445,563.1,180,154,0,774,774,5673,1073,669,0.283,0.0,,
11544,7,10445,563.6,180,154,0,774,774,5672,1072,669,0.283,0.0,,
11554,7,10445,564.1,180,154,0,774,774,5671,1071,669,0.283,0.0,,
11564,7,10445,564.6,180,154,0,774,774,5670,1070,669,0.283,0.0,,
11574,7,10445,565.1,180,154,0,774,774,5669,1069,669,0.283,0.0,,
11584,7,10445,565.6,180,154,0,774,774,5668,1068,669,0.283,0.0,,
11594,7,10445,566.1,180,154,0,774,774,5667,1067,669,0.283,0.0,,
11604,7,10445,566.6,180,154,0,774,774,5666,1066,669,0.283,0.0,,
11614,7,10445,567.1,180,154,0,774,774,5665,1065,669,0.283,0.0,,
11624,7,10445,567.6,180,154,0,774,774,5664,1064,669,0.283,0.0,,
11634,7,10445,568.1,180,154,0,774,774,5663,1063,669,0.283,0.0,,
11644,7,10445,568.6,180,154,0,774,774,5662,1062,669,0.283,0.0,,
11654,7,10445,569.1,180,154,0,774,774,5661,1061,669,0.283,0.0,,
11664,7,10445,569.6,180,154,0,774,774,5661,1061,669,0.283,0.0,,
11674,7,10445,570.1,180,154,0,774,774,5660,1060,669,0.283,0.0,,
11684,7,10445,570.6,180,154,0,774,774,5659,1059,669,0.283,0.0,,
11694,7,10445,571.1,180,154,0,774,774,5658,1058,669,0.283,0.0,,
11704,7,10445,571.6,180,154,0,774,774,5657,1057,669,0.283,0.0,,
11714,7,10445,572.1,180,154,0,774,774,5656,1056,669,0.283,0.0,,
11724,7,10445,572.6,180,154,0,774,774,5655,1055,669,0.283,0.0,,
11734,7,10445,573.1,180,154,0,774,774,5654,1054,669,0.283,0.0,,
11744,7,10445,573.6,180,154,0,774,774,5653,1053,669,0.283,0.0,,
11754,7,10445,574.1,180,154,0,774,774,5652,1052,669,0.283,0.0,,
11764,7,10445,574.6,180,154,0,774,774,5651,1051,669,0.283,0.0,,
11774,7,10445,575.1,180,154,0,774,774,5650,1050,669,0.283,0.0,,
11784,7,10445,575.6,180,154,0,774,774,5649,1049,669,0.283,0.0,,
11794,7,10445,576.1,180,154,0,774,774,5648,1048,669,0.283,0.0,,
11804,7,10445,576.6,180,154,0,774,774,5648,1048,669,0.283,0.0,,
11814,7,10445,577.1,180,154,0,774,774,5647,1047,669,0.283,0.0,,
11824,7,10445,577.6,180,154,0,774,774,5646,1046,669,0.283,0.0,,
11834,7,10445,578.1,180,154,0,774,774,5645,1045,669,0.283,0.0,,
11844,7,10445,578.6,180,154,0,774,774,5644,1044,669,0.283,0.0,,
11854,7,10445,579.1,180,154,0,774,774,5643,1043,669,0.283,0.0,,
11864,7,10445,579.6,180,154,0,774,774,5642,1042,669,0.283,0.0,,
11874,7,10445,580.1,180,154,0,774,774,5641,1041,669,0.283,0.0,,
11884,7,10445,580.6,180,154,0,774,774,5640,1040,669,0.283,0.0,,
11894,7,10445,581.1,180,154,0,774,774,5639,1039,669,0.283,0.0,,
11904,7,10445,581.6,180,154,0,774,774,5638,1038,669,0.283,0.0,,
11914,7,10445,582.1,180,154,0,774,774,5637,1037,669,0.283,0.0,,
11924,7,10445,582.6,180,154,0,774,774,5636,1036,669,0.283,0.0,,
11934,7,10445,583.1,180,154,0,774,774,5635,1035,669,0.283,0.0,,
11944,7,10445,583.6,180,154,0,774,774,5634,1034,669,0.283,0.0,,
11954,7,10445,584.1,180,154,0,774,774,5634,1034,669,0.283,0.0,,
11964,7,10445,584.6,180,154,0,774,774,5633,1033,669,0.283,0.0,,
11974,7,10446,585.1,180,154,0,774,774,5632,1032,669,0.283,0.0,,
11984,7,10446,585.6,180,154,0,774,774,5631,1031,669,0.283,0.0,,
11994,7,10446,586.1,180,154,0,774,774,5630,1030,669,0.283,0.0,,
12004,7,10446,586.6,180,154,0,774,774,5629,1029,669,0.283,0.0,,
12014,7,10446,587.1,180,154,0,774,774,5628,1028,669,0.283,0.0,,
12024,7,10446,587.6,180,154,0,774,774,5627,1027,669,0.283,0.0,,
12034,7,10446,588.1,180,154,0,774,774,5626,1026,669,0.283,0.0,,
12044,7,10446,588.6,180,154,0,774,774,5625,1025,669,0.283,0.0,,
12054,7,10446,589.1,180,154,0,774,774,5624,1024,669,0.283,0.0,,
12064,7,10446,589.6,180,154,0,774,774,5623,1023,669,0.283,0.0,,
12074,7,10446,590.1,180,154,0,774,774,5622,1022,669,0.283,0.0,,
12084,7,10446,590.6,180,154,0,774,774,5621,1021,669,0.283,0.0,,
12094,7,10446,591.1,180,154,0,774,774,5621,1021,669,0.283,0.0,,
12104,7,10446,591.6,180,154,0,774,774,5620,1020,669,0.283,0.0,,
12114,7,10446,592.1,180,154,0,774,774,5619,1019,669,0.283,0.0,,
12124,7,10446,592.6,180,154,0,774,774,5618,1018,669,0.283,0.0,,
12134,7,10446,593.2,180,154,0,774,774,5617,1017,669,0.283,0.0,,
12144,7,10446,593.7,180,154,0,774,774,5616,1016,669,0.283,0.0,,
12154,7,10446,594.2,180,154,0,774,774,5615,1015,669,0.283,0.0,,
12164,7,10446,594.7,180,154,0,774,774,5614,1014,669,0.283,0.0,,
12174,7,10446,595.2,180,154,0,774,774,5613,1013,669,0.283,0.0,,
12184,7,10446,595.7,180,154,0,774,774,5612,1012,669,0.283,0.0,,
12194,7,10446,596.2,180,154,0,774,774,5611,1011,669,0.283,0.0,,
12204,7,10446,596.7,180,154,0,774,774,5610,1010,669,0.283,0.0,,
12214,7,10446,597.2,180,154,0,774,774,5609,1009,669,0.283,0.0,,
12224,7,10446,597.7,180,154,0,774,774,5608,1008,669,0.283,0.0,,
12234,7,10446,598.2,180,154,0,774,774,5608,1008,669,0.283,0.0,,
12244,7,10446,598.7,180,154,0,774,774,5607,1007,669,0.283,0.0,,
12254,7,10446,599.2,180,154,0,774,774,5606,1006,669,0.283,0.0,,
12264,7,10446,599.7,180,154,0,774,774,5605,1005,669,0.283,0.0,,
12274,7,10446,600.2,180,154,0,774,774,5604,1004,669,0.283,0.0,,
12284,7,10446,600.7,180,154,0,774,774,5603,1003,669,0.283,0.0,,
12294,7,10446,601.2,180,154,0,774,773,5602,1002,669,0.283,0.0,,
12304,7,10446,601.7,180,154,0,774,773,5601,1001,669,0.283,0.0,,
12314,7,10446,602.2,180,154,0,774,773,5600,1000,669,0.283,0.0,,
12324,7,10446,602.7,180,154,0,774,773,5599,999,669,0.283,0.0,,
12334,7,10446,603.2,180,154,0,773,773,5598,998,669,0.283,0.0,,
12344,7,10446,603.7,180,154,0,773,773,5597,997,669,0.283,0.0,,
12354,7,10446,604.2,180,154,0,773,773,5596,996,669,0.283,0.0,,
12364,7,10446,604.7,180,154,0,773,773,5595,995,669,0.283,0.0,,
12374,7,10446,605.2,180,154,0,773,773,5595,995,669,0.283,0.0,,
12384,7,10446,605.7,180,154,0,773,773,5594,994,669,0.283,0.0,,
12394,7,10446,606.2,180,154,0,773,773,5593,993,669,0.283,0.0,,
12404,7,10446,606.7,180,154,0,773,773,5592,992,669,0.283,0.0,,
12414,7,10446,607.2,180,154,0,773,773,5591,991,669,0.283,0.0,,
12424,7,10446,607.7,180,154,0,773,773,5590,990,669,0.283,0.0,,
12434,7,10446,608.2,180,154,0,773,773,5589,989,669,0.283,0.0,,
12444,7,10446,608.7,180,154,0,773,773,5588,988,669,0.283,0.0,,
12454,7,10446,609.2,180,154,0,773,773,5587,987,669,0.283,0.0,,
12464,7,10446,609.7,180,154,0,773,773,5586,986,669,0.283,0.0,,
12474,7,10446,610.2,180,154,0,773,773,5585,985,669,0.283,0.0,,
12484,7,10446,610.7,180,154,0,773,773,5584,984,669,0.283,0.0,,
12494,7,10446,611.2,180,154,0,773,773,5583,983,669,0.283,0.0,,
12504,7,10446,611.7,180,154,0,773,773,5582,982,669,0.283,0.0,,
12514,7,10446,612.2,180,154,0,773,773,5581,981,669,0.283,0.0,,
12524,7,10446,612.7,180,154,0,773,773,5581,981,669,0.283,0.0,,
12534,7,10446,613.2,180,154,0,773,773,5580,980,669,0.283,0.0,,
12544,7,10446,613.7,180,154,0,773,773,5579,979,669,0.283,0.0,,
12554,7,10446,614.2,180,154,0,773,773,5578,978,669,0.283,0.0,,
12564,7,10446,614.7,180,154,0,773,773,5577,977,669,0.283,0.0,,
12574,7,10446,615.2,180,154,0,773,773,5576,976,669,0.283,0.0,,
12584,7,10446,615.7,180,154,0,773,773,5575,975,669,0.283,0.0,,
12594,7,10446,616.2,180,154,0,773,773,5574,974,669,0.283,0.0,,
12604,7,10446,616.7,180,154,0,773,773,5573,973,669,0.283,0.0,,
12614,7,10446,617.2,180,154,0,773,773,5572,972,669,0.283,0.0,,
12624,7,10446,617.7,180,154,0,773,773,5571,971,669,0.283,0.0,,
12634,7,10446,618.2,180,154,0,773,773,5570,970,669,0.283,0.0,,
12644,7,10446,618.7,180,154,0,773,773,5569,969,669,0.283,0.0,,
12654,7,10446,619.2,180,154,0,773,773,5568,968,669,0.283,0.0,,
12664,7,10446,619.7,180,154,0,773,773,5568,968,669,0.283,0.0,,
12674,7,10446,620.2,180,154,0,773,773,5567,967,669,0.283,0.0,,
12684,7,10446,620.7,180,154,0,773,773,5566,966,669,0.283,0.0,,
12694,7,10446,621.2,180,154,0,773,773,5565,965,669,0.283,0.0,,
12704,7,10446,621.7,180,154,0,773,773,5564,964,669,0.283,0.0,,
12714,7,10446,622.2,180,154,0,773,773,5563,963,669,0.283,0.0,,
12724,7,10446,622.7,180,154,0,773,773,5562,962,669,0.283,0.0,,
12734,7,10446,623.2,180,154,0,773,773,5561,961,669,0.283,0.0,,
12744,7,10446,623.7,180,154,0,773,773,5560,960,669,0.283,0.0,,
12754,7,10446,624.2,180,154,0,773,773,5559,959,669,0.283,0.0,,
12764,7,10446,624.7,180,154,0,773,773,5558,958,669,0.283,0.0,,
12774,7,10447,625.2,180,154,0,773,773,5557,957,669,0.283,0.0,,
12784,7,10447,625.7,180,154,0,773,773,5556,956,669,0.283,0.0,,
12794,7,10447,626.2,180,154,0,773,773,5555,955,669,0.283,0.0,,
12804,7,10447,626.7,180,154,0,773,773,5555,955,669,0.283,0.0,,
12814,7,10447,627.2,180,154,0,773,773,5554,954,669,0.283,0.0,,
12824,7,10447,627.7,180,154,0,773,773,5553,953,669,0.283,0.0,,
12834,7,10447,628.2,180,154,0,773,773,5552,952,669,0.283,0.0,,
12844,7,10447,628.7,180,154,0,773,773,5551,951,669,0.283,0.0,,
12854,7,10447,629.2,180,154,0,773,773,5550,950,669,0.283,0.0,,
12864,7,10447,629.7,180,154,0,773,773,5549,949,669,0.283,0.0,,
12874,7,10447,630.2,180,154,0,773,773,5548,948,669,0.283,0.0,,
12884,7,10447,630.7,180,154,0,773,773,5547,947,669,0.283,0.0,,
12894,7,10447,631.2,180,154,0,773,773,5546,946,669,0.283,0.0,,
12904,7,10447,631.7,180,154,0,773,773,5545,945,669,0.283,0.0,,
12914,7,10447,632.2,180,154,0,773,773,5544,944,669,0.283,0.0,,
12924,7,10447,632.7,180,154,0,773,773,5543,943,669,0.283,0.0,,
12934,7,10447,633.2,180,154,0,773,773,5542,942,669,0.283,0.0,,
12944,7,10447,633.7,180,154,0,773,773,5542,942,669,0.283,0.0,,
12954,7,10447,634.2,180,154,0,773,773,5541,941,669,0.283,0.0,,
12964,7,10447,634.7,180,154,0,773,773,5540,940,669,0.283,0.0,,
12974,7,10447,635.2,180,154,0,773,773,5539,939,669,0.283,0.0,,
12984,7,10447,635.7,180,154,0,773,773,5538,938,669,0.283,0.0,,
12994,7,10447,636.2,180,154,0,773,773,5537,937,669,0.283,0.0,,
13004,7,10447,636.7,180,154,0,773,773,5536,936,669,0.283,0.0,,
13014,7,10447,637.2,180,154,0,773,773,5535,935,669,0.283,0.0,,
13024,7,10447,637.7,180,154,0,773,773,5534,934,669,0.283,0.0,,
13034,7,10447,638.2,180,154,0,773,773,5533,933,669,0.283,0.0,,
13044,7,10447,638.7,180,154,0,773,773,5532,932,669,0.283,0.0,,
13054,7,10447,639.2,180,154,0,773,773,5531,931,669,0.283,0.0,,
13064,7,10447,639.7,180,154,0,773,773,5530,930,669,0.283,0.0,,
13074,7,10447,640.2,180,154,0,773,773,5529,929,669,0.283,0.0,,
13084,7,10447,640.7,180,154,0,773,773,5528,928,669,0.283,0.0,,
13094,7,10447,641.2,180,154,0,773,773,5528,928,669,0.283,0.0,,
13104,7,10447,641.7,180,154,0,773,773,5527,927,669,0.283,0.0,,
13114,7,10447,642.2,180,154,0,773,773,5526,926,669,0.283,0.0,,
13124,7,10447,642.7,180,154,0,773,773,5525,925,669,0.283,0.0,,
13134,7,10447,643.2,180,154,0,773,773,5524,924,669,0.283,0.0,,
13144,7,10447,643.7,180,154,0,773,773,5523,923,669,0.283,0.0,,
13154,7,10447,644.2,180,154,0,773,773,5522,922,669,0.283,0.0,,
13164,7,10447,644.8,180,154,0,773,773,5521,921,669,0.283,0.0,,
13174,7,10447,645.3,180,154,0,773,773,5520,920,669,0.283,0.0,,
13184,7,10447,645.8,180,154,0,773,773,5519,919,669,0.283,0.0,,
13194,7,10447,646.3,180,154,0,773,773,5518,918,669,0.283,0.0,,
13204,7,10447,646.8,180,154,0,773,773,5517,917,669,0.283,0.0,,
13214,7,10447,647.3,180,154,0,773,773,5516,916,669,0.283,0.0,,
13224,7,10447,647.8,180,154,0,773,773,5515,915,669,0.283,0.0,,
13234,7,10447,648.3,180,154,0,773,773,5515,915,669,0.283,0.0,,
13244,7,10447,648.8,180,154,0,773,773,5514,914,669,0.283,0.0,,
13254,7,10447,649.3,180,154,0,773,773,5513,913,669,0.283,0.0,,
13264,7,10447,649.8,180,154,0,773,773,5512,912,669,0.283,0.0,,
13274,7,10447,650.3,180,154,0,773,773,5511,911,669,0.283,0.0,,
13284,7,10447,650.8,180,154,0,773,773,5510,910,669,0.283,0.0,,
13294,7,10447,651.3,180,154,0,773,773,5509,909,669,0.283,0.0,,
13304,7,10447,651.8,180,154,0,773,773,5508,908,669,0.283,0.0,,
13314,7,10447,652.3,180,154,0,773,773,5507,907,669,0.283,0.0,,
13324,7,10447,652.8,180,154,0,773,773,5506,906,669,0.283,0.0,,
13334,7,10447,653.3,180,154,0,773,773,5505,905,669,0.283,0.0,,
13344,7,10447,653.8,180,154,0,773,773,5504,904,669,0.283,0.0,,
13354,7,10447,654.3,180,154,0,773,772,5503,903,669,0.283,0.0,,
13364,7,10447,654.8,180,154,0,773,772,5502,902,669,0.283,0.0,,
13374,7,10447,655.3,180,154,0,773,772,5502,902,669,0.283,0.0,,
13384,7,10447,655.8,180,154,0,773,772,5501,901,669,0.283,0.0,,
13394,7,10447,656.3,180,154,0,772,772,5500,900,669,0.283,0.0,,
13404,7,10447,656.8,180,154,0,772,772,5499,899,669,0.283,0.0,,
13414,7,10447,657.3,180,154,0,772,772,5498,898,669,0.283,0.0,,
13424,7,10447,657.8,180,154,0,772,772,5497,897,669,0.283,0.0,,
13434,7,10447,658.3,180,154,0,772,772,5496,896,669,0.283,0.0,,
13444,7,10447,658.8,180,154,0,772,772,5495,895,669,0.283,0.0,,
13454,7,10447,659.3,180,154,0,772,772,5494,894,669,0.283,0.0,,
13464,7,10447,659.8,180,154,0,772,772,5493,893,669,0.283,0.0,,
13474,7,10447,660.3,180,154,0,772,772,5492,892,669,0.283,0.0,,
13484,7,10447,660.8,180,154,0,772,772,5491,891,669,0.283,0.0,,
13494,7,10447,661.3,180,154,0,772,772,5490,890,669,0.283,0.0,,
13504,7,10447,661.8,180,154,0,772,772,5489,889,669,0.283,0.0,,
13514,7,10447,662.3,180,154,0,772,772,5489,889,669,0.283,0.0,,
13524,7,10447,662.8,180,154,0,772,772,5488,888,669,0.283,0.0,,
13534,7,10447,663.3,180,154,0,772,772,5487,887,669,0.283,0.0,,
13544,7,10447,663.8,180,154,0,772,772,5486,886,669,0.283,0.0,,
13554,7,10447,664.3,180,154,0,772,772,5485,885,669,0.283,0.0,,
13564,7,10447,664.8,180,154,0,772,772,5484,884,669,0.283,0.0,,
13574,7,10448,665.3,180,154,0,772,772,5483,883,669,0.283,0.0,,
13584,7,10448,665.8,180,154,0,772,772,5482,882,669,0.283,0.0,,
13594,7,10448,666.3,180,154,0,772,772,5481,881,669,0.283,0.0,,
13604,7,10448,666.8,180,154,0,772,772,5480,880,669,0.283,0.0,,
13614,7,10448,667.3,180,154,0,772,772,5479,879,669,0.283,0.0,,
13624,7,10448,667.8,180,154,0,772,772,5478,878,669,0.283,0.0,,
13634,7,10448,668.3,180,154,0,772,772,5477,877,669,0.283,0.0,,
13636,9,10381,668.4,177,151,-2000,100,759,5477,877,134,0.278,-19.1,,
13641,9,10214,668.6,168,144,-2000,100,700,5477,877,336,0.264,-20.1,,
13646,9,10048,668.9,159,137,-2000,100,645,5476,876,337,0.249,-21.3,,
13651,10,9906,669.1,159,137,-1500,955,629,5476,876,338,0.249,-15.8,,
13656,10,9781,669.3,164,142,-1500,931,664,5475,875,338,0.257,-15.3,,
13661,10,9656,669.5,168,146,-1500,913,695,5475,875,339,0.263,-15.0,,
13666,10,9531,669.8,172,149,-1500,903,722,5474,874,340,0.269,-14.7,,
13671,10,9406,670.0,175,152,-1500,893,745,5474,874,341,0.273,-14.4,,
13676,10,9281,670.3,177,154,-1500,880,765,5473,873,342,0.276,-14.2,,
13681,10,9156,670.5,178,156,-1500,870,781,5473,873,342,0.279,-14.1,,
13686,10,9031,670.8,180,157,-1500,863,794,5472,872,343,0.281,-14.0,,
13691,10,8906,671.0,181,158,-1500,859,805,5472,872,344,0.282,-13.9,,
13696,10,8781,671.3,182,159,-1500,856,815,5471,871,345,0.283,-13.9,,
13701,10,8656,671.5,182,160,-1500,854,823,5471,871,346,0.284,-13.8,,
13706,10,8531,671.8,183,161,-1500,853,829,5471,871,347,0.285,-13.8,,
13711,10,8406,672.0,183,162,-1500,853,835,5470,870,347,0.285,-13.7,,
13716,10,8281,672.3,183,162,-1500,853,840,5470,870,348,0.285,-13.7,,
13721,10,8156,672.5,183,163,-1500,854,845,5469,869,349,0.286,-13.7,,
13726,10,8031,672.8,184,163,-1500,855,849,5469,869,350,0.286,-13.7,,
13731,10,7906,673.0,184,163,-1500,856,852,5468,868,351,0.286,-13.7,,
13736,10,7781,673.3,184,164,-1500,858,856,5468,868,351,0.286,-13.7,,
13741,10,7656,673.6,184,164,-1500,860,859,5467,867,352,0.286,-13.7,,
13746,10,7531,673.8,184,164,-1500,862,862,5467,867,353,0.285,-13.7,,
13751,10,7406,674.1,184,165,-1500,864,865,5466,866,354,0.285,-13.7,,
13756,10,7281,674.3,184,165,-1500,866,867,5466,866,355,0.285,-13.7,,
13761,10,7156,674.6,184,165,-1500,868,870,5465,865,355,0.285,-13.7,,
13766,10,7031,674.8,184,166,-1500,870,873,5465,865,356,0.285,-13.7,,
13771,10,6906,675.1,184,166,-1500,873,875,5464,864,357,0.284,-13.7,,
13776,10,6781,675.3,184,166,-1500,875,878,5464,864,358,0.284,-13.7,,
13781,10,6656,675.6,184,166,-1500,877,881,5463,863,359,0.284,-13.7,,
13786,10,6531,675.9,183,167,-1500,880,883,5463,863,360,0.284,-13.7,,
13791,10,6406,676.1,183,167,-1500,882,886,5462,862,360,0.284,-13.7,,
13796,10,6281,676.4,183,167,-1500,884,888,5462,862,361,0.283,-13.7,,
13801,10,6156,676.6,183,167,-1500,887,891,5461,861,362,0.283,-13.7,,
13806,10,6031,676.9,183,168,-1500,889,893,5461,861,363,0.283,-13.7,,
13811,10,5906,677.1,183,168,-1500,892,896,5460,860,364,0.283,-13.7,,
13816,10,5781,677.4,183,168,-1500,894,898,5460,860,365,0.283,-13.7,,
13821,10,5656,677.6,183,168,-1500,897,901,5459,859,365,0.282,-13.7,,
13826,10,5531,677.9,183,169,-1500,899,903,5459,859,366,0.282,-13.8,,
13831,10,5406,678.1,183,169,-1500,902,906,5458,858,367,0.282,-13.8,,
13836,10,5281,678.4,183,169,-1500,904,908,5458,858,368,0.282,-13.8,,
13841,10,5156,678.7,183,169,-1500,907,911,5457,857,369,0.281,-13.8,,
13846,10,5031,678.9,183,170,-1500,909,913,5457,857,370,0.281,-13.8,,
13851,10,4906,679.2,183,170,-1500,912,916,5456,856,370,0.281,-13.8,,
13856,10,4781,679.4,183,170,-1500,914,918,5456,856,371,0.281,-13.8,,
13861,10,4656,679.7,182,170,-1500,917,921,5455,855,372,0.28,-13.8,,
13866,10,4531,679.9,182,171,-1500,919,923,5455,855,373,0.28,-13.8,,
13871,10,4406,680.2,182,171,-1500,922,926,5454,854,374,0.28,-13.8,,
13876,10,4281,680.4,182,171,-1500,924,928,5453,853,375,0.28,-13.8,,
13881,10,4156,680.7,182,171,-1500,927,931,5453,853,376,0.28,-13.8,,
13886,10,4031,680.9,182,172,-1500,929,933,5452,852,376,0.279,-13.8,,
13891,10,3906,681.2,182,172,-1500,932,936,5452,852,377,0.279,-13.8,,
13896,10,3781,681.4,182,172,-1500,935,938,5451,851,378,0.279,-13.8,,
13901,10,3656,681.7,182,172,-1500,937,941,5451,851,379,0.279,-13.8,,
13906,10,3531,681.9,182,173,-1500,940,944,5450,850,380,0.278,-13.8,,
13911,10,3406,682.2,182,173,-1500,942,946,5450,850,381,0.278,-13.8,,
13916,10,3281,682.4,182,173,-1500,945,949,5449,849,382,0.278,-13.8,,
