aircraft,mod,flap,isa_dev,cruise_alt,mach,kias,payload,taxi_fuel,reserve_fuel,save_plot,initial_fuel_lb,takeoff_weight_lb,status,error_message,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts,cruise_vkias_kts,achieved_alt_ft,altitude_limited,achieved_mach,mach_limited,reserve_fuel_calc_lb
C208B,Flatwing,0,10,25000,0.0,165.0,267,100,250,False,2200,6967,ok,,1276.0,427,1850,22905,186.2791084573301,126.0,22905,True,0.3083379410114376,False,350
C208B,Flatwing,0,10,25000,0.0,160.0,267,100,250,False,2200,6967,ok,,1276.0,427,1850,22905,186.2791084573301,126.0,22905,True,0.3083379410114376,False,350
C208B,Flatwing,0,10,25000,0.0,155.0,267,100,250,False,2200,6967,ok,,1276.0,427,1850,22905,186.2791084573301,126.0,22905,True,0.3083379410114376,False,350
C208B,Flatwing,0,10,25000,0.0,150.0,267,100,250,False,2200,6967,ok,,1276.0,427,1850,22905,186.2791084573301,126.0,22905,True,0.3083379410114376,False,350
C208B,Flatwing,0,10,25000,0.0,170.0,533,100,250,False,2200,7233,ok,,1221.0,412,1850,20907,184.9560226331686,129.0,20907,True,0.30365952503340143,False,350
C208B,Flatwing,0,10,25000,0.0,165.0,533,100,250,False,2200,7233,ok,,1221.0,412,1850,20907,184.9560226331686,129.0,20907,True,0.30365952503340143,False,350
C208B,Flatwing,0,10,25000,0.0,160.0,533,100,250,False,2200,7233,ok,,1221.0,412,1850,20907,184.9560226331686,129.0,20907,True,0.30365952503340143,False,350
C208B,Flatwing,0,10,25000,0.0,155.0,533,100,250,False,2200,7233,ok,,1221.0,412,1850,20907,184.9560226331686,129.0,20907,True,0.30365952503340143,False,350
C208B,Flatwing,0,10,25000,0.0,150.0,533,100,250,False,2200,7233,ok,,1221.0,412,1850,20907,184.9560226331686,129.0,20907,True,0.30365952503340143,False,350
C208B,Flatwing,0,10,25000,0.0,170.0,800,100,250,False,2200,7500,ok,,1213.0,412,1850,20904,184.18680893112844,129.0,20904,True,0.302392074606893,False,350
C208B,Flatwing,0,10,25000,0.0,165.0,800,100,250,False,2200,7500,ok,,1213.0,412,1850,20904,184.18680893112844,129.0,20904,True,0.302392074606893,False,350
C208B,Flatwing,0,10,25000,0.0,160.0,800,100,250,False,2200,7500,ok,,1213.0,412,1850,20904,184.18680893112844,129.0,20904,True,0.302392074606893,False,350
C208B,Flatwing,0,10,25000,0.0,155.0,800,100,250,False,2200,7500,ok,,1213.0,412,1850,20904,184.18680893112844,129.0,20904,True,0.302392074606893,False,350
C208B,Flatwing,0,10,25000,0.0,150.0,800,100,250,False,2200,7500,ok,,1213.0,412,1850,20904,184.18680893112844,129.0,20904,True,0.302392074606893,False,350
C208B,Flatwing,0,10,25000,0.0,170.0,1067,100,250,False,2200,7767,ok,,1163.0,397,1850,18906,182.96034843160004,132.0,18906,True,0.2979755459430964,False,350
C208B,Flatwing,0,10,25000,0.0,165.0,1067,100,250,False,2200,7767,ok,,1163.0,397,1850,18906,182.96034843160004,132.0,18906,True,0.2979755459430964,False,350
C208B,Flatwing,0,10,25000,0.0,160.0,1067,100,250,False,2200,7767,ok,,1163.0,397,1850,18906,182.96034843160004,132.0,18906,True,0.2979755459430964,False,350
C208B,Flatwing,0,10,25000,0.0,155.0,1067,100,250,False,2200,7767,ok,,1163.0,397,1850,18906,182.96034843160004,132.0,18906,True,0.2979755459430964,False,350
C208B,Flatwing,0,10,25000,0.0,150.0,1067,100,250,False,2200,7767,ok,,1163.0,397,1850,18906,182.96034843160004,132.0,18906,True,0.2979755459430964,False,350
C208B,Flatwing,0,10,25000,0.0,170.0,1333,100,250,False,2200,8033,ok,,1155.0,397,1850,18907,182.20177626947685,132.0,18907,True,0.2967404732840023,False,350
C208B,Flatwing,0,10,25000,0.0,165.0,1333,100,250,False,2200,8033,ok,,1155.0,397,1850,18907,182.20177626947685,132.0,18907,True,0.2967404732840023,False,350
C208B,Flatwing,0,10,25000,0.0,160.0,1333,100,250,False,2200,8033,ok,,1155.0,397,1850,18907,182.20177626947685,132.0,18907,True,0.2967404732840023,False,350
C208B,Flatwing,0,10,25000,0.0,155.0,1333,100,250,False,2200,8033,ok,,1155.0,397,1850,18907,182.20177626947685,132.0,18907,True,0.2967404732840023,False,350
C208B,Flatwing,0,10,25000,0.0,150.0,1333,100,250,False,2200,8033,ok,,1155.0,397,1850,18907,182.20177626947685,132.0,18907,True,0.2967404732840023,False,350
C208B,Flatwing,0,10,25000,0.0,170.0,1600,100,250,False,2200,8300,ok,,1108.0,383,1850,16903,181.06765779870096,135.0,16903,True,0.2925659464594439,False,350
C208B,Flatwing,0,10,25000,0.0,165.0,1600,100,250,False,2200,8300,ok,,1108.0,383,1850,16903,181.06765779870096,135.0,16903,True,0.2925659464594439,False,350
C208B,Flatwing,0,10,25000,0.0,160.0,1600,100,250,False,2200,8300,ok,,1108.0,383,1850,16903,181.06765779870096,135.0,16903,True,0.2925659464594439,False,350
C208B,Flatwing,0,10,25000,0.0,155.0,1600,100,250,False,2200,8300,ok,,1108.0,383,1850,16903,181.06765779870096,135.0,16903,True,0.2925659464594439,False,350
